DrugName	CID
MITOTANE	4211
MITOXANTRONE	4212
MITOXANTRONE HYDROCHLORIDE	51082
MIVACURIUM	5281042
MIVACURIUM CHLORIDE	5281080
MIVACURIUM CHLORIDE	5281042
MIVACURIUM CHLORIDE	156592279
MIVACURIUM CHLORIDE	129893558
MIVEBRESIB	71600087
MIZOLASTINE	65906
MIZORIBINE	104762
MK-0249	11697697
MK-0533	11678534
MK-0752	9803433
MK-0767	151183
MK-0773	11950726
MK-0777	9908684
MK-0812	11180808
MK-0873	9919680
MK-0893	11570626
MK-1029	146156753
MK-1064	44633765
MK-1496	67313626
MK-212	107992
MK-2201	
MK-2206	24964624
MK-2461	44137946
MK-3281	49800096
MK-3281	11505808
MK-4721	
MK-5108	24748204
MK-571	5281888
MK-571	16760569
MK-571	16760063
MK-6186	24988948
MK-6325	121596640
MK-6592	16731225
MK-6913	118753642
MK-7145	59568713
MK-7246	45268455
MK-7622	46207733
MK-8033	45142457
MK-8245	24988881
MK-8353	58282870
MK-8777	
MK0686	16102897
MK3207	25019940
MLN-0415	11642049
MLN-2480	25161177
MLN-2704	
MLN-591RL	
MLN-8054	11712649
MLN3126	
MLNM-2201	
MM-111	
MM-121	
MOCETINOSTAT	9865515
MOCLOBEMIDE	4235
MODAFINIL	4236
MODIMELANOTIDE	72941953
MODITHROMYCIN	9875927
MOEXIPRIL	91270
MOEXIPRIL HYDROCHLORIDE	54889
MOEXIPRILAT	55331
MOFAROTENE	5467732
MOFEBUTAZONE	16639
MOFEGILINE	6437850
MOGAMULIZUMAB	
MOLASSAMIDE	45379965
MOLEPHANTIN	5281484
MOLEPHANTIN	6441006
MOLEPHANTIN	56642958
MOLEPHANTIN	118701563
MOLEPHANTININ	5281485
MOLGRAMOSTIM	
MOLIBRESIB	46943432
MOLINATE	16653
MOLINDONE	23897
MOLINDONE HYDROCHLORIDE	9883259
MOLSIDOMINE	5353788
MOMELOTINIB	25062766
MOMETASONE	441335
MOMETASONE FUROATE	441336
MONALIZUMAB	
MONASTROL	2987927
MONATEPIL	60810
MONENSIN SODIUM	23667299
MONENSIN SODIUM	23690927
MONENSIN SODIUM	23692128
MONENSIN SODIUM	134687044
MONGERSEN SODIUM	
MONO-N-ACETYL DAPSONE	11257
MONOBENZONE	7638
MONOCILLIN I	6440561
MONOETHANOLAMINE	700
MONOTHIOGLYCEROL	7291
MONTELUKAST	5281040
MONTELUKAST SODIUM	23663996
MORACIN M	185848
MORICIZINE	34633
MORICIZINE HYDROCHLORIDE	34632
MORIN	5281670
MORNIFLUMATE	72106
MOROCTOCOG ALFA	
MOROLIC ACID	489944
MORONIC ACID	489941
MORPHANTHRIDINE	10878016
MORPHICEPTIN	119303
MORPHINE	5288826
MORPHINE GLUCURONIDE	5360621
MORPHINE SULFATE	5288826
MORPHINE SULFATE	16051935
MORPHINE SULFATE	5464280
MORPHINE SULFATE	6321225
MORPHINONE	5459823
MORUSINOL	5481968
MOSAPRAMINE	4257
MOSAPRIDE	119584
MOSUNETUZUMAB	
MOTAVIZUMAB	
MOTESANIB	11667893
MOTEXAFIN GADOLINIUM	158385
MOTEXAFIN GADOLINIUM	12047567
MOTEXAFIN GADOLINIUM	23724967
MOTEXAFIN GADOLINIUM	9919910
MOTEXAFIN GADOLINIUM	393405
MOTILIN	
MOTOLIMOD	16049404
MOTUPORIN	4369034
MOXALACTAM	47499
MOXETUMOMAB PASUDOTOX	
MOXIDECTIN	9832912
MOXIDECTIN	16760141
MOXIDECTIN	9571036
MOXIDECTIN	72728820
MOXIDECTIN	137701808
MOXIDECTIN	71312368
MOXIDECTIN	86287400
MOXIDECTIN	6436009
MOXIDECTIN	44134376
MOXIDECTIN	91885488
MOXIDECTIN	9604461
MOXIDECTIN	154825546
MOXIDECTIN	139031013
MOXIDECTIN	131954608
MOXIDECTIN	154809622
MOXIDECTIN	121595926
MOXIFLOXACIN	152946
MOXISYLYTE	4260
MOXONIDINE	4810
MOZAVAPTAN	119369
MP-0250	
MP-412	9806229
MR-1817	
MS-1819	3613823
MSC-2363318A	89808643
MSC-2364447	
MSX-122	11687907
MT-3995	24744336
MUBRITINIB	6444692
MUCRONULATOL(+/-)	4484949
MULBERROFURAN H	20056162
MULBERROFURAN H	131676008
MULBERROFURAN H	21636209
MULBERROFURAN H	102283170
MULBERROFURAN H	133561931
MUMBAISTATIN	9850474
MUNDULONE	4587968
MUNDULONE ACETATE	6857790
MUPARFOSTAT	78080281
MUPIROCIN	446596
MUPLESTIM	
MURABUTIDE	6917721
MURABUTIDE	13996209
MURABUTIDE	92043535
MURAGLITAZAR	206044
MUREPAVADIN	91824766
MUROMONAB-CD3	
MURUCOIDIN V	11607781
MUSCARINE	9308
MUSCIMOL	4266
MVT-5873	
MYCOPHENOLATE MOFETIL	5281078
MYCOPHENOLATE MOFETIL HYDROCHLORIDE	6441022
MYCOPHENOLIC ACID	446541
MYELOPEROXIDASE	
MYOSEVERIN	4273
MYRICETIN	5281672
MYRIOCIN	6438394
MYRISTIC ACID	11005
MYRRH	
MYXOTHIAZOL	10972974
MYXOTHIAZOL	16219676
MYXOTHIAZOL	6437357
MYXOTHIAZOL	3658056
MYXOTHIAZOL	9957119
N (G)-NITRO-L-ARGININE	440005
N,N'-DIPHENYL-P-PHENYLENEDIAMINE	6319
N,N-DIMETHYLTRYPTAMINE	6089
N,N-HEXAMETHYLENEAMILORIDE	1794
N- (9-FLUORENYLMETHOXYCARBONYL)-L-LEUCINE	1549477
N-ACETYLASPARTIC ACID	65065
N-ACETYLGLUCOSAMINE	24139
N-ACETYLGLUCOSAMINE	439174
N-ACETYLGLUCOSAMINE	899
N-ACETYLGLUCOSAMINE	82313
N-ALLYLNORGALANTHAMINE	44447598
N-AMINOHEXYL-5-CHLORO-1-NAPTHALENESULFONAMIDE HYDROCHLORIDE	5681
N-DESMETHYLCLOZAPINE	135409468
N-ETHYLMALEIMIDE	4362
N-FORMYLMETHIONYL-LEUCYLPHENYLALANINE	4364
N-HISTIDYL-2-AMINONAPHTHALENE (BETANA)	110993
N-METHYL SCOPOLAMINE	71183
N-METHYL-D-ASPARTIC ACID (NMDA)	22880
N-METHYLANTHRANILIC ACID	67069
N-METHYLCALOTHRIXIN B	
N-METHYLHISTAMINE	
N-METHYLHISTAMINE DIHYDROCHLORIDE	16078977
N-OXALYLGLYCINE	3080614
N-PROPYL BROMIDE	7840
N-SULFOGLUCOSAMINE SULFOHYDROLASE RECOMBINANT	
N-[6-(4-CHLOROPHENYL)-7-(2,4-DICHLOROPHENYL)-2,2-DIMETHYL-3,4-DIHYDRO-2H-PYRANO[2,3-B]PYRIDINE-4-YL]-4,4,4-TRIFLUORO-3-HYDROXYBUTANAMIDE (DIASTEREOMERIC MIX)	24996886
N6-BENZYLADENOSINE	92208
N6-CYCLOPENTYLADENOSINE	657378
N6-PHENYLADENOSINE	101430
N6022	44623946
NABILONE	5284592
NABIXIMOLS	44148067
NABIXIMOLS	9852188
NABUMETONE	4409
NADIDE	5892
NADOFARAGENE FIRADENOVEC	
NADOLOL	39147
NADROPARIN	772
NAFADOTRIDE	3408722
NAFAMOSTAT	4413
NAFARELIN	25077405
NAFARELIN ACETATE	25079425
NAFARELIN ACETATE	25079036
NAFARELIN ACETATE	25077405
NAFCILLIN	8982
NAFCILLIN SODIUM	23667630
NAFCILLIN SODIUM	23704143
NAFOXIDINE	4416
NAFRONYL	4417
NAFRONYL OXALATE	312915
NAFTIDROFURYL	4417
NAFTIFINE	47641
NAFTIFINE HYDROCHLORIDE	5281098
NAFTOPIDIL	4418
NAFTOPIDIL DIHYDROCHLORIDE	11957660
NAGRESTIPEN	
NAKIJIQUINONE I	44586961
NAKIJIQUINONES G	44586931
NAKIJIQUINONES H	44586960
NALBUPHINE	5311304
NALBUPHINE HYDROCHLORIDE	5360733
NALDEMEDINE	54732242
NALDEMEDINE TOSYLATE	56837137
NALED	4420
NALFURAFINE	6445230
NALFURAFINE HYDROCHLORIDE	6918287
NALIDIXATE SODIUM	23675318
NALIDIXIC ACID	4421
NALMEFENE	5284594
NALMEFENE HYDROCHLORIDE	5388881
NALORPHINE	5284595
NALOXEGOL	56959087
NALOXEGOL OXALATE	56959086
NALOXONAZINE	9576413
NALOXONAZINE	6394998
NALOXONAZINE	5485208
NALOXONAZINE	4424
NALOXONAZINE	5353812
NALOXONAZINE	5311305
NALOXONE	5284596
NALOXONE BENZOYLHYDRAZONE	9601084
NALOXONE BENZOYLHYDRAZONE	6324643
NALOXONE BENZOYLHYDRAZONE	9576771
NALOXONE BENZOYLHYDRAZONE	5311307
NALOXONE BENZOYLHYDRAZONE	73759730
NALOXONE HYDROCHLORIDE	5464092
NALOXONE METHIODIDE	16219719
NALTALIMIDE	16066809
NALTREXONE	5360515
NALTREXONE HYDROCHLORIDE	5485201
NALTRIBEN	5486827
NALTRINDOLE	5497186
NALUZOTAN	11430856
NAMILUMAB	
NAMINIDIL	158438
NAMITECAN	10950142
NAMODENOSON	3035850
NAMOLINE	715694
NAN-190	107966
NAN-190	4431
NANAOMYCIN	40586
NANATINOSTAT	49857317
NANDROLONE	9904
NANDROLONE DECANOATE	9677
NANDROLONE PHENPROPIONATE	229455
NAPABUCASIN	10331844
NAPHAZOLINE	4436
NAPHAZOLINE HYDROCHLORIDE	11079
NAPHMETHONIUM	405242
NAPHMETHONIUM	11967180
NAPHTHOQUINONE	8530
NAPHTHYLAMINE	8640
NAPHTHYRIDINONE	11386747
NAPROPAMIDE	27189
NAPROXCINOD	9884642
NAPROXEN	156391
NAPROXEN ETEMESIL	25170420
NAPROXEN SODIUM	23681059
NAPTUMOMAB ESTAFENATOX	
NAQUOTINIB	71667668
NARASIN	65452
NARASIN	4264204
NARASIN	6473878
NARASIN	146159169
NARASIN	6708740
NARASIN	92043662
NARASIN	71772040
NARASIN	155903765
NARASIN	133562737
NARASIN	136662680
NARATRIPTAN	4440
NARATRIPTAN HYDROCHLORIDE	60875
NARATUXIMAB EMTANSINE	
NARCICLASINE	72376
NARINGENIN	932
NARINGENIN	439246
NARINGENIN	667495
NARINGIN	442428
NARONAPRIDE	11237985
NARSOPLIMAB	
NASTORAZEPIDE CALCIUM	10170574
NATALIZUMAB	
NATAMYCIN	5284447
NATAMYCIN	5281099
NATAMYCIN	9939594
NATAMYCIN	4283516
NATAMYCIN	57417192
NATAMYCIN	71308755
NATAMYCIN	6473973
NATAMYCIN	6057875
NATAMYCIN	2723719
NATAMYCIN	146159711
NATAMYCIN	71306823
NATAMYCIN	66509030
NATAMYCIN	92023654
NATAMYCIN	134751826
NATAMYCIN	138393806
NATAMYCIN	133053818
NATAMYCIN	75534860
NATAMYCIN	23835497
NATAMYCIN	90489753
NATAMYCIN	16102132
NATAMYCIN	138403275
NATEGLINIDE	5311309
NAVARIXIN	9865554
NAVEGLITAZAR	9888484
NAVELBINE	5311497
NAVELBINE	11607738
NAVELBINE	16051941
NAVELBINE	87083539
NAVICIXIZUMAB	
NAVITOCLAX	24978538
NAVOXIMOD	70914230
NAXIFYLLINE	9841075
NAXIFYLLINE	9798222
NAZARTINIB	72703790
NB-ACETYLTRYPTAMINE	70547
NBQX	3272524
NCX-4016	119032
ND0801	
NEAMINE	72392
NEBENTAN	9957262
NEBIVOLOL	71301
NEBIVOLOL	9844194
NEBIVOLOL	189562
NEBIVOLOL	71750969
NEBIVOLOL	118422671
NEBIVOLOL HYDROCHLORIDE	11626384
NEBIVOLOL HYDROCHLORIDE	9933004
NEBIVOLOL HYDROCHLORIDE	24866733
NEBIVOLOL HYDROCHLORIDE	137705645
NEBIVOLOL HYDROCHLORIDE	92131803
NEBOGLAMINE	3074827
NEBRACETAM	65926
NEBULARINE	68368
NECA	448222
NECITUMUMAB	
NECROSTATIN	2828334
NEDAPLATIN	6917890
NEDAPLATIN	72120
NEDAPLATIN	9796440
NEDAPLATIN	24200453
NEDAPLATIN	131842090
NEDAPLATIN	46738098
NEDAPLATIN	9548889
NEDAPLATIN	25199925
NEDAPLATIN	138402875
NEDISERTIB	86292849
NEDOCROMIL	50294
NEFAZODONE	4449
NEFAZODONE HYDROCHLORIDE	54911
NEFLAMAPIMOD	3038525
NEIHULIZUMAB	
NELARABINE	3011155
NELFINAVIR	64143
NELFINAVIR MESYLATE	64142
NELIPEPIMUT-S	9941306
NELIVAPTAN	9895468
NELOTANSERIN	11683556
NEMIFITIDE	6918348
NEMIRALISIB	49784002
NEMOLIZUMAB	
NEMONAPRIDE	156333
NEMONAPRIDE	4452
NEMONAPRIDE	9952220
NEMONOXACIN	11993740
NEMORUBICIN	65907
NEO-KAULUAMINE	44448144
NEO-KAULUAMINE	6475920
NEOCARZINOSTATIN	
NEOCHAMAEJASMIN A	5320060
NEOCUPROINE	65237
NEOCYCLOCITRINOL B	44587548
NEOCYCLOCITRINOL C	44587549
NEODYSIDENIN	15482063
NEOMYCIN	8378
NEOPETROFORMYNE A	44186407
NEOPETROFORMYNE A	71457117
NEORAUTENOL	11500744
NEOSTIGMINE	4456
NEOSTIGMINE BROMIDE	8246
NEOSTIGMINE METHYLSULFATE	5824
NEPADUTANT	9876321
NEPADUTANT	44208970
NEPAFENAC	151075
NEPAPRAZOLE	3086676
NEPICASTAT	9796181
NERAMEXANE	6433106
NERAMEXANE MESYLATE	11425584
NERATINIB	9915743
NERELIMOMAB	
NERISPIRDINE	3081185
NEROLIDOL	5284507
NERVIANO	46911003
NESIRITIDE	71308561
NESIRITIDE	53395955
NESIRITIDE	122412733
NESVACUMAB	
NETARSUDIL	66599893
NETARSUDIL DIMESYLATE	90410375
NETAZEPIDE	9870520
NETILMICIN	441306
NETIVUDINE	55281
NETOGLITAZONE	204109
NETROPSIN	4461
NETUPITANT	6451149
NEU5AC2EN	65309
NEUROPEPTIDE-Y	16132350
NEUROTENSIN	25077406
NEUROTENSIN	25078013
NEUROTENSIN	90488724
NEUROTENSIN	134757435
NEUROTENSIN	133698931
NEVANIMIBE HYDROCHLORIDE	131678
NEVIRAPINE	4463
NEXOPAMIL	65984
NGD-8243	11247522
NGX-267	10013505
NI-0801	
NIACIN	938
NIACINAMIDE	936
NIALAMIDE	4472
NICARAVEN	71234
NICARBAZIN	9507
NICARDIPINE	4474
NICARDIPINE HYDROCHLORIDE	41114
NICERGOLINE	34040
NICLOSAMIDE	4477
NICORANDIL	47528
NICOTINAMIDE ADENINE DINUCLEOTIDE PHOSPHATE	5885
NICOTINAMIDE ADENINE DINUCLEOTIDE PHOSPHATE	5886
NICOTINAMIDE ADENINE DINUCLEOTIDE PHOSPHATE	42609791
NICOTINAMIDE ADENINE DINUCLEOTIDE PHOSPHATE	15938972
NICOTINE	89594
NICOTINE BITARTRATE	2735102
NICOTINE POLACRILEX	89594
NICOXAMAT	71211
NIDUFEXOR	118063735
NIFEDIPINE	4485
NIFEKALANT	4486
NIFEKALANT	122188
NIFEKALANT	101625661
NIFEVIROC	16663418
NIFLUMIC ACID	4488
NIFURALDEZONE	6165447
NIFURALDEZONE	18637
NIFUROXAZIDE	5337997
NIGULDIPINE	1236
NIGULDIPINE	60602
NIGULDIPINE	6918097
NIHYDRAZONE	9561033
NILE RED	65182
NILOTINIB	644241
NILOTINIB HYDROCHLORIDE MONOHYDRATE	16757572
NILTUBACIN	6675803
NILUTAMIDE	4493
NILVADIPINE	4494
NIMESULIDE	4495
NIMETAZEPAM	4496
NIMODIPINE	4497
NIMOTUZUMAB	
NIMUSTINE	39214
NINTEDANIB	135423438
NINTEDANIB ESYLATE	135476717
NIPECOTIC ACID	4498
NIPRADILOL	72006
NIRAPARIB	24958200
NIRAVOLINE	9821174
NIRIDAZOLE	6093
NIROGACESTAT	46224413
NIS-793	
NISOLDIPINE	4499
NISOXETINE	4500
NISOXETINE HYDROCHLORIDE	134453
NITAZOXANIDE	41684
NITIDINE CHLORIDE	25659
NITISINONE	115355
NITRACRINE	20628
NITRALIN	20848
NITRAQUAZONE	68765
NITRAZEPAM	4506
NITRENDIPINE	4507
NITRIC ACID	944
NITRIC OXIDE	145068
NITRILOTRIACETIC ACID	8758
NITROBENZENE	7416
NITROBENZYLMERCAPTOPURINE RIBONUCLEOSIDE	135796589
NITROBLUE TETRAZOLIUM	9282
NITROBLUE TETRAZOLIUM CHLORIDE	9281
NITROCEFIN	6436140
NITROCEFIN	9958170
NITROFEN	15787
NITROFURANTOIN	6604200
NITROFURAZONE	5447130
NITROGLYCERIN	4510
NITROMIDE	4511
NITROPRUSSIDE	
NITROSCANATE	68547
NITROUS ACID	24529
NITROVIN	6252910
NITROXOLINE	19910
NIVOCASAN	11633038
NIVOLUMAB	
NIZATIDINE	3033637
NIZOFENONE	4514
NKTR-171	
NM-404	11377191
NMS-1116354	
NMS-1286937	49792852
NNC0114-0006	
NOBERASTINE	60531
NOBILAMIDE B	53257733
NOBILAMIDE B	139583948
NOBILETIN	72344
NOCARDAMINE	161532
NOCARDIMICIN B	3013846
NOCICEPTIN	16131448
NOCODAZOLE	4122
NODAKENIN	73191
NOGALAMYCIN	5289019
NOGALAMYCIN	250876
NOGALAMYCIN	4526
NOGALAMYCIN	146157098
NOGALAMYCIN	12812550
NOGALAMYCIN	133562741
NOLATREXED	135400184
NOLPITANTIUM	108167
NOMACOPAN	
NOMIFENSINE	4528
NOMIFENSINE MALEATE	5358907
NONABINE	71885
NONIVAMIDE	2998
NONOXYNOL 9	72385
NONYL 4-HYDROXYBENZOATE	586708
NOR-ROEFRACTINE	7055406
NORARISTEROMYCIN	126704
NORARMEPAVINE	6999736
NORARMEPAVINE	317405
NORBINALTORPHIMINE	5480230
NORBOLDINE	22179
NORBOLDINE	628557
NORDAZEPAM	2997
NORDEFRIN	3917
NORDEFRIN	164739
NORDEFRIN	29271
NORDEFRIN HYDROCHLORIDE	8744
NORDEFRIN HYDROCHLORIDE	56840952
NORDEFRIN HYDROCHLORIDE	20055314
NORDEXFENFLURAMINE	9815618
NORDIHYDROGUAIARETIC ACID	4534
NORELGESTROMIN	9568628
NORELGESTROMIN	62930
NORELGESTROMIN	6537152
NORELGESTROMIN	13752005
NORELGESTROMIN	90473211
NOREPINEPHRINE	439260
NOREPINEPHRINE BITARTRATE	
NORETHINDRONE	6230
NORETHINDRONE ACETATE	5832
NORETHINDRONE ACETATE	63021
NORETHINDRONE ACETATE	541197
NORETHINDRONE ACETATE	5702094
NORETHINDRONE ACETATE	9798038
NORETHYNODREL	6231
NORFLOXACIN	4539
NORFLUOXETINE	4541
NORGESTIMATE	6540478
NORGESTIMATE	5360970
NORGESTIMATE	9601086
NORGESTIMATE	37083
NORGESTIMATE	146158693
NORGESTIMATE	89386
NORGESTIMATE	11773081
NORGESTIMATE	133611887
NORGESTIMATE	98042564
NORGESTIMATE	45359047
NORGESTIMATE	5311328
NORGESTREL	13109
NORGESTREL	5702096
NORGESTREL	4542
NORGESTREL	16051930
NORGESTREL	12598310
NORGESTREL	121231040
NORGESTREL	60148395
NORGESTREL	126968545
NORGESTREL	163285258
NORHARMANE	64961
NORLEUCINE	21236
NORMORPHINE	5462508
NORMORPHINE	430245
NORMORPHINE	443403
NORMORPHINE	118701642
NORSTEPHALAGINE	133381
NORSTICTIC ACID	5379540
NORTRIPTYLINE	4543
NORTRIPTYLINE HYDROCHLORIDE	441358
NORVALINE	65098
NORVALINE	824
NORVALINE	439575
NORZIMELIDINE	5378630
NOSCAPINE	275196
NOSTOCARBOLINE	5326150
NOVIFLUMURON	9828359
NOVOBIOCIN	54675769
NP-G2-044	91844684
NRX195183	9867758
NS-018	46866319
NS-398	4553
NS-49	9838763
NUSINERSEN	131801471
NUTLIN-2	10078330
NUTLIN-2	17754046
NUTLIN-2	5288631
NUTLIN-3	216345
NV-128	
NYLIDRIN	4567
NYLIDRIN HYDROCHLORIDE	5702098
NYSTATIN	6433272
NYSTATIN	11286230
NYSTATIN	5702099
NYSTATIN	24840667
NYSTATIN	44424838
NYSTATIN	16219709
NYSTATIN	129627734
NYSTATIN	146156144
NYSTATIN	4568
NYSTATIN	5311331
NYSTATIN	73952271
NYSTATIN	102090452
NYSTATIN	162343947
NYSTATIN	60196358
NYSTATIN	133124921
NYSTATIN	146679386
NYSTATIN	14960
NYSTATIN	138403272
O,O'-DIMETHYLCAFFEIC ACID	717531
O-BENZYL-L-SERINE	78457
O-CHLOROACETYLCARBAMOYLFUMAGILLOL	369976
O-DEMETHYLATED ADAPALENE	135411
O-METHYLCALOTHRIXIN A	45271323
O-METHYLCALOTHRIXIN A	42641065
OBABERINE	100231
OBATOCLAX	11404337
OBATOCLAX	45356963
OBATOCLAX	57353643
OBATOCLAX	66751253
OBATOCLAX	40637217
OBATOCLAX	46930997
OBATOCLAX MESYLATE	16681698
OBATOCLAX MESYLATE	46930996
OBATOCLAX MESYLATE	71816154
OBATOCLAX MESYLATE	16727411
OBATOCLAX MESYLATE	70700268
OBATOCLAX MESYLATE	56843157
OBATOCLAX MESYLATE	56973712
OBATOCLAX MESYLATE	122362431
OBETICHOLIC ACID	447715
OBICETRAPIB	11498596
OBIDOXIME	135412781
OBIDOXIME	135566074
OBILTOXAXIMAB	
OBINEPITIDE	42629124
OBINUTUZUMAB	
OBLIMERSEN	118984457
OBOVATAL	6439677
OBP-801	11178958
OBTUSAQUINONE	5967872
OC000459	11462174
OCAPERIDONE	71351
OCFENTANIL	60575
OCHNAFLAVONE	5492110
OCHROMYCINONE	11808929
OCIMARIN	5288573
OCINAPLON	216456
OCLACITINIB	44631938
OCRELIZUMAB	
OCRIPLASMIN	
OCTABENZONE	15797
OCTADECYLAMINE	15793
OCTANOIC ACID	379
OCTANOL	957
OCTANOYLCARNITINE	123701
OCTANOYLCARNITINE	123702
OCTAVERINE	68363
OCTHILINONE	33528
OCTOCRYLENE	22571
OCTOPAMINE	4581
OCTREOTIDE	448601
OCTREOTIDE	383414
OCTREOTIDE	6400441
OCTREOTIDE	44420813
OCTREOTIDE	90488715
OCTREOTIDE	44311916
OCTREOTIDE	155903738
OCTREOTIDE	86289069
OCTREOTIDE ACETATE	6917964
OCTREOTIDE ACETATE	448601
OCTRIZOLE	62485
OCTYL_GALLATE	
ODALASVIR	71474517
ODANACATIB	10152654
ODELEPRAN	10457387
ODIPARCIL	216385
ODRONEXTAMAB	
ODULIMOMAB	
OFATUMUMAB	
OFLOXACIN	4583
OFRANERGENE OBADENOVEC	
OGLEMILAST	11387409
OKADAIC ACID	446512
OKADAIC ACID	4584
OKADAIC ACID	11953808
OKADAIC ACID	57059112
OKADAIC ACID	6102351
OKADAIC ACID	5468826
OKADAIC ACID	5353844
OKADAIC ACID	6917781
OKADAIC ACID	90479758
OKADAIC ACID	6426933
OKADAIC ACID	45356271
OKADAIC ACID	6476659
OKADAIC ACID	146158002
OKADAIC ACID	131839562
OKADAIC ACID	118701651
OKADAIC ACID	134688093
OKADAIC ACID	122172941
OKADAIC ACID	139242912
OKADAIC ACID	42628599
OKADAIC ACID	23748514
OLANZAPINE	135398745
OLANZAPINE PAMOATE	135566032
OLAPARIB	23725625
OLARATUMAB	
OLCEGEPANT	6918509
OLEAMIDE	5283387
OLEANDEROLIDE	11113483
OLEANOLIC_ACID	10494
OLECLUMAB	
OLEIC ACID	445639
OLEOYL DOPAMINE	5282106
OLEOYLETHANOLAMIDE	5283454
OLESOXIME	76971721
OLESOXIME	21763506
OLESOXIME	9930827
OLESOXIME	146158151
OLESOXIME	228400
OLICERIDINE	66553195
OLINCIGUAT	90445883
OLINVACIMAB	
OLIVOMYCIN I	122806
OLMESARTAN	158781
OLMESARTAN MEDOXOMIL	130881
OLMUTINIB	54758501
OLOCROLIMUS	
OLODANRIGAN	9937291
OLODATEROL	11504295
OLODATEROL HYDROCHLORIDE	11711522
OLOKIZUMAB	
OLOMOUCINE	4592
OLOMOUCINE II	5494414
OLOPATADINE	5281071
OLOPATADINE HYDROCHLORIDE	5282402
OLORINAB	60164925
OLPRINONE	4593
OLSALAZINE	22419
OLSALAZINE SODIUM	135413505
OLTIPRAZ	47318
OLUTASIDENIB	118955396
OLVANIL	5311093
OMACETAXINE MEPESUCCINATE	285033
OMADACYCLINE	54697325
OMALIZUMAB	
OMAPATRILAT	656629
OMARIGLIPTIN	46209133
OMAVELOXOLONE	71811910
OMBITASVIR	54767916
OMBRABULIN	6918405
OMECAMTIV MECARBIL	11689883
OMEGA-3-CARBOXYLIC ACIDS	446284
OMEPRAZOLE	4594
OMEPRAZOLE MAGNESIUM	130564
OMEPRAZOLE MAGNESIUM	9799483
OMEPRAZOLE MAGNESIUM	3047802
OMEPRAZOLE MAGNESIUM	5311083
OMIDENEPAG	44230575
OMIDENEPAG ISOPROPYL	44230999
OMIGAPIL	6419718
OMIPALISIB	25167777
OMS405	
ONABOTULINUMTOXINA	
ONALESPIB	11955716
ONAPRISTONE	5311505
ONARTUZUMAB	
ONC-201	73777259
ONCOLYSIN B	
ONCOLYSIN CD6	
ONCOLYSIN M	
ONCOLYSIN S	
ONDANSETRON	4595
ONDANSETRON HYDROCHLORIDE	68647
ONERCEPT	
ONO-1581	
ONO-2333MS	9801039
ONO-2952	11524127
ONO-3708	5311334
ONONETIN	259632
ONONIN	442813
ONONIN	12313740
ONONIN	3733033
ONONIN	24211991
ONONIN	44257215
ONTAMALIMAB	
ONTAZOLAST	71458
ONTUXIZUMAB	
ONVANSERTIB	49792852
ONVATILIMAB	
OPHIOBOLIN O	56835176
OPICAPONE	135565903
OPICINUMAB	
OPIGOLIX	135565248
OPIGOLIX	135424924
OPIGOLIX	146036883
OPIPRAMOL	9417
OPIUM	
OPORTUZUMAB MONATOX	
OPRELVEKIN	
OPROZOMIB	25067547
ORANTINIB	5329099
ORBIFLOXACIN	60605
ORDOPIDINE	11701939
ORE-1001	448281
OREGOVOMAB	
OREXIN B	44404987
ORG-25935	11740218
ORG-25935	11717074
ORG-34517	9867361
ORGANON	235905
ORIPAVINE	5462306
ORITAVANCIN	16136912
ORLISTAT	3034010
ORM-12741	71301276
ORNITHINE	6262
OROIDIN	6312649
OROTIC ACID	967
ORPHENADRINE	4601
ORPHENADRINE CITRATE	83823
ORPHENADRINE HYDROCHLORIDE	9568
ORSELLINIC ACID	68072
ORSELLINIC ACID, ETHYL ESTER	75653
ORTATAXEL	6918412
ORTATAXEL	146157761
ORTATAXEL	10557575
ORTATAXEL	92043102
ORTATAXEL	71057888
ORTERONEL	9796590
ORTHO-PHTHALALDEHYDE	4807
ORTHOTOLIDINE	8413
ORTHOVANADATE	
ORVEPITANT	9852175
ORYZALIN	29393
OSAJIN	95168
OSANETANT	219077
OSCILLARIN	5289082
OSELTAMIVIR	65028
OSEMOZOTAN	198747
OSI-027	135398516
OSI-632	9811611
OSI-7904	135403832
OSI-930	9868037
OSILODROSTAT	44139752
OSIMERTINIB	71496458
OSIMERTINIB MESYLATE	78357807
OSPEMIFENE	3036505
OSTHOLE	10228
OT-551	10131000
OTAMIXABAN	5496659
OTELIXIZUMAB	
OTENABANT	10052040
OTENZEPAD	107867
OTILIMAB	
OTILONIUM	72093
OTLERTUZUMAB	
OUABAIN	439501
OVALICIN	10957430
OVALICIN	284995
OVALICIN	442372
OVALICIN	51049440
OVALICIN	129638019
OXABOLONE CIPIONATE	68952
OXACILLIN	6196
OXADIAZON	29732
OXALIC ACID	971
OXALIPLATIN	9887053
OXAMATE	974
OXAMETACIN	33675
OXAMNIQUINE	4612
OXANDROLONE	5878
OXAPIUM	4613
OXAPIUM IODIDE	168884
OXAPROZIN	4614
OXAPROZIN POTASSIUM	23694685
OXATOMIDE	4615
OXAZEPAM	4616
OXCARBAZEPINE	34312
OXDEX	63052
OXEDRINE	7172
OXEGLITAZAR	6445229
OXELUMAB	
OXENDOLONE	443947
OXETHAZAINE	4621
OXIBENDAZOLE	4622
OXICONAZOLE	5353853
OXICONAZOLE NITRATE	9556529
OXICONAZOLE NITRATE	5361462
