DiseaseID	DrugID
HP_0004308	CHEMBL471
HP_0004308	CHEMBL1201020
HP_0004308	CHEMBL652
HP_0004308	CHEMBL1201063
HP_0004308	CHEMBL1199080
HP_0004308	CHEMBL1200822
HP_0004308	CHEMBL1200813
HP_0004308	CHEMBL1700
HP_0004308	CHEMBL1200606
HP_0004308	CHEMBL189
HP_0004308	CHEMBL605
HP_0004308	CHEMBL473
HP_0004308	CHEMBL631
HP_0004308	CHEMBL640
HP_0004308	CHEMBL517
HP_0004308	CHEMBL1095292
HP_0004308	CHEMBL79
HP_0004308	CHEMBL642
HP_0004308	CHEMBL1200977
HP_0004308	CHEMBL633
HP_0004308	CHEMBL558
HP_0004308	CHEMBL1083993
HP_0004326	CHEMBL1201139
HP_0004326	CHEMBL1201621
HP_0004398	CHEMBL1201186
HP_0004398	CHEMBL316561
HP_0004398	CHEMBL1219
HP_0004398	CHEMBL3183075
HP_0004398	CHEMBL9967
HP_0004398	CHEMBL902
HP_0004398	CHEMBL131
HP_0004398	CHEMBL499915
HP_0004398	CHEMBL2146146
HP_0004398	CHEMBL1200386
HP_0004398	CHEMBL1502
HP_0004398	CHEMBL3989780
HP_0004398	CHEMBL118
HP_0004398	CHEMBL1201302
HP_0004398	CHEMBL1650
HP_0004398	CHEMBL1201320
HP_0004398	CHEMBL1201863
HP_0004398	CHEMBL1790041
HP_0004398	CHEMBL480
HP_0004398	CHEMBL384467
HP_0004398	CHEMBL2111286
HP_0004398	CHEMBL517712
HP_0004398	CHEMBL2367706
HP_0004398	CHEMBL30
HP_0004398	CHEMBL1503
HP_0004398	CHEMBL606
HP_0004398	CHEMBL2021430
HP_0004418	CHEMBL3988900
HP_0004419	CHEMBL24924
HP_0004419	CHEMBL1269025
HP_0004419	CHEMBL1201513
HP_0004419	CHEMBL25
HP_0004419	CHEMBL398435
HP_0004419	CHEMBL1174
HP_0004419	CHEMBL238804
HP_0004419	CHEMBL1201657
HP_0004419	CHEMBL932
HP_0004419	CHEMBL1201534
HP_0004419	CHEMBL1201202
HP_0004419	CHEMBL2109624
HP_0004419	CHEMBL494
HP_0004419	CHEMBL1201420
HP_0004419	CHEMBL2107886
HP_0004419	CHEMBL1166
HP_0004419	CHEMBL916
HP_0004419	CHEMBL2108574
HP_0004419	CHEMBL512351
HP_0004419	CHEMBL2108250
HP_0004419	CHEMBL2108147
HP_0004419	CHEMBL799
HP_0004419	CHEMBL1237119
HP_0004419	CHEMBL1257015
HP_0004419	CHEMBL1201662
HP_0004419	CHEMBL1139
HP_0004419	CHEMBL1201476
HP_0004419	CHEMBL1201505
HP_0004419	CHEMBL1201593
HP_0004419	CHEMBL2108129
HP_0004419	CHEMBL539697
HP_0004419	CHEMBL760
HP_0004419	CHEMBL1201414
HP_0004419	CHEMBL1201772
HP_0004419	CHEMBL2107885
HP_0004419	CHEMBL2108791
HP_0004419	CHEMBL1201460
HP_0004419	CHEMBL1200759
HP_0004419	CHEMBL2108396
HP_0004419	CHEMBL493982
HP_0004419	CHEMBL397420
HP_0004419	CHEMBL198362
HP_0004419	CHEMBL2103749
HP_0004419	CHEMBL2109065
HP_0004419	CHEMBL1465
HP_0004419	CHEMBL1464
HP_0004419	CHEMBL833
HP_0004419	CHEMBL711
HP_0004419	CHEMBL1201584
HP_0004419	CHEMBL1771
HP_0004419	CHEMBL522038
HP_0004419	CHEMBL231779
HP_0004419	CHEMBL2108222
HP_0004419	CHEMBL1201666
HP_0004419	CHEMBL1097279
HP_0004419	CHEMBL334966
HP_0004419	CHEMBL1466
HP_0004936	CHEMBL1200879
HP_0004936	CHEMBL1201476
HP_0004936	CHEMBL1464
HP_0004936	CHEMBL1201202
HP_0004936	CHEMBL1201657
HP_0004936	CHEMBL1200644
HP_0004936	CHEMBL231779
HP_0004936	CHEMBL198362
HP_0006536	CHEMBL1200538
HP_0006536	CHEMBL2040682
HP_0006536	CHEMBL2107884
HP_0006536	CHEMBL1096
HP_0006536	CHEMBL1201207
HP_0006536	CHEMBL1201213
HP_0006536	CHEMBL32800
HP_0006536	CHEMBL1263
HP_0006536	CHEMBL1201335
HP_0006536	CHEMBL1161
HP_0006536	CHEMBL1095777
HP_0006536	CHEMBL4297109
HP_0006536	CHEMBL1201027
HP_0006536	CHEMBL1194325
HP_0006536	CHEMBL776
HP_0006536	CHEMBL1370561
HP_0006536	CHEMBL1676
HP_0006536	CHEMBL3833319
HP_0006536	CHEMBL1621597
HP_0006536	CHEMBL2108429
HP_0006536	CHEMBL1200434
HP_0006536	CHEMBL1200878
HP_0006536	CHEMBL1201295
HP_0006536	CHEMBL4297364
HP_0006536	CHEMBL428880
HP_0006536	CHEMBL2134724
HP_0006536	CHEMBL1095607
HP_0006536	CHEMBL1742991
HP_0006536	CHEMBL1201589
HP_0006536	CHEMBL1900528
HP_0006536	CHEMBL1200376
HP_0006536	CHEMBL746
HP_0006536	CHEMBL1159717
HP_0006536	CHEMBL2106660
HP_0006536	CHEMBL1256786
HP_0006536	CHEMBL679
HP_0006536	CHEMBL1752
HP_0006536	CHEMBL193240
HP_0006536	CHEMBL1497
HP_0006536	CHEMBL1760
HP_0006536	CHEMBL523299
HP_0006536	CHEMBL3545181
HP_0006536	CHEMBL37390
HP_0006536	CHEMBL1451
HP_0006536	CHEMBL1512
HP_0006536	CHEMBL1370
HP_0006536	CHEMBL190
HP_0006536	CHEMBL605846
HP_0006536	CHEMBL1200384
HP_0006536	CHEMBL1187833
HP_0006536	CHEMBL2010507
HP_0006536	CHEMBL1200449
HP_0006536	CHEMBL88055
HP_0006536	CHEMBL49080
HP_0006536	CHEMBL632
HP_0006536	CHEMBL1200762
HP_0006536	CHEMBL70246
HP_0006536	CHEMBL714
HP_0006536	CHEMBL1200500
HP_0006536	CHEMBL434
HP_0006536	CHEMBL1094966
HP_0006536	CHEMBL603
HP_0006536	CHEMBL787
HP_0006536	CHEMBL1473
HP_0006536	CHEMBL551466
HP_0008209	CHEMBL135
HP_0008209	CHEMBL1201146
HP_0008209	CHEMBL1511
HP_0009720	CHEMBL1908360
HP_0010783	CHEMBL1238
HP_0010783	CHEMBL2062257
HP_0010783	CHEMBL844
HP_0011110	CHEMBL3184906
HP_0011110	CHEMBL1082
HP_0011110	CHEMBL1095930
HP_0011110	CHEMBL3301800
HP_0011110	CHEMBL927
HP_0011110	CHEMBL680
HP_0011110	CHEMBL454446
HP_0011110	CHEMBL529
HP_0011110	CHEMBL1741
HP_0011110	CHEMBL1201018
HP_0011110	CHEMBL1541
HP_0011499	CHEMBL1201216
HP_0011499	CHEMBL679
HP_0011499	CHEMBL1200604
HP_0011499	CHEMBL2146146
HP_0011499	CHEMBL1200473
HP_0011499	CHEMBL1201338
HP_0011499	CHEMBL1201044
HP_0011499	CHEMBL517712
HP_0011974	CHEMBL4297216
HP_0011974	CHEMBL1789941
HP_0011974	CHEMBL1795071
HP_0011974	CHEMBL1287853
HP_0012115	CHEMBL141
HP_0012378	CHEMBL3559671
HP_0012388	CHEMBL1541
HP_0012424	CHEMBL2021430
HP_0012424	CHEMBL384467
HP_0012424	CHEMBL635
HP_0012424	CHEMBL1201302
HP_0012424	CHEMBL131
HP_0012532	CHEMBL1237065
HP_0012532	CHEMBL1201777
HP_0012532	CHEMBL1201776
HP_0012532	CHEMBL2103744
HP_0012532	CHEMBL1200328
HP_0012532	CHEMBL1237044
HP_0012532	CHEMBL70
HP_0012532	CHEMBL596
HP_0012532	CHEMBL511142
HP_0012532	CHEMBL545
HP_0012532	CHEMBL656
HP_0012532	CHEMBL1175
HP_0012532	CHEMBL1201134
HP_0012532	CHEMBL1200890
HP_0012735	CHEMBL1200961
HP_0012735	CHEMBL1590
HP_0012735	CHEMBL256087
HP_0012735	CHEMBL1200724
HP_0012735	CHEMBL1659
HP_0012735	CHEMBL1256818
HP_0012735	CHEMBL1457
HP_0012735	CHEMBL2105224
HP_0012735	CHEMBL657
HP_0012735	CHEMBL52440
HP_0012735	CHEMBL1474889
HP_0012735	CHEMBL2105002
HP_0012735	CHEMBL1374379
HP_0012735	CHEMBL811
HP_0012735	CHEMBL364713
HP_0012735	CHEMBL505
HP_0012735	CHEMBL504760
HP_0012735	CHEMBL1201089
HP_0012735	CHEMBL1201313
HP_0012735	CHEMBL73234
HP_0012735	CHEMBL980
HP_0012735	CHEMBL1201463
HP_0012735	CHEMBL485
HP_0025428	CHEMBL1263
HP_0025428	CHEMBL714
HP_0025428	CHEMBL1441059
HP_0025428	CHEMBL1760
HP_0025428	CHEMBL2134724
HP_0025428	CHEMBL1315867
HP_0025428	CHEMBL1082607
HP_0025428	CHEMBL1256786
HP_0025428	CHEMBL3545181
HP_0025428	CHEMBL1900528
HP_0025428	CHEMBL3989798
HP_0025428	CHEMBL1621597
HP_0030016	CHEMBL135
HP_0030016	CHEMBL2105395
HP_0030016	CHEMBL1200973
HP_0030016	CHEMBL1201649
HP_0030151	CHEMBL566315
HP_0030160	CHEMBL529
HP_0100543	CHEMBL3545253
HP_0100543	CHEMBL3546271
HP_0100543	CHEMBL1908919
HP_0100543	CHEMBL579205
HP_0100543	CHEMBL2042122
HP_0100543	CHEMBL1774461
HP_0100543	CHEMBL1908906
HP_0100543	CHEMBL566752
HP_0100582	CHEMBL1473
HP_0100582	CHEMBL1161
HP_0100582	CHEMBL2108675
HP_0100601	CHEMBL2021423
HP_0100601	CHEMBL3989857
HP_0100607	CHEMBL139
HP_0100607	CHEMBL1200806
HP_0100607	CHEMBL509
HP_0100607	CHEMBL571
HP_0100607	CHEMBL521
HP_0100607	CHEMBL1562610
HP_0100607	CHEMBL118
HP_0100607	CHEMBL112
HP_0100607	CHEMBL154
HP_0100607	CHEMBL90593
HP_0100607	CHEMBL686
HP_0100607	CHEMBL25
HP_0100633	CHEMBL1201863
HP_0100633	CHEMBL1503
HP_0100633	CHEMBL2146133
HP_0100633	CHEMBL3183075
HP_0100633	CHEMBL902
HP_0100633	CHEMBL3989559
HP_0100633	CHEMBL1502
HP_0100633	CHEMBL1201320
HP_0100749	CHEMBL902
HP_0100790	CHEMBL1098
HP_0100806	CHEMBL3183968
HP_0100806	CHEMBL158
HP_0100806	CHEMBL1437
HP_0100806	CHEMBL1434513
HP_0100806	CHEMBL766
HP_0100806	CHEMBL148
HP_0100806	CHEMBL1435
HP_0100806	CHEMBL137
HP_0100806	CHEMBL4208954
HP_0100806	CHEMBL262777
HP_0100806	CHEMBL174
HP_0100806	CHEMBL1200758
HP_0100806	CHEMBL177
HP_0100806	CHEMBL3184512
HP_0100806	CHEMBL43708
HP_0100806	CHEMBL1200523
HP_0100806	CHEMBL1201057
HP_0100806	CHEMBL161
HP_0100806	CHEMBL373742
HP_0200026	CHEMBL469
HP_0200026	CHEMBL1201124
HP_0200026	CHEMBL751
HP_0200026	CHEMBL1077
HP_0200042	CHEMBL2109027
HP_0200042	CHEMBL1201556
HP_0200042	CHEMBL2108709
HP_0200042	CHEMBL446061
HP_0200042	CHEMBL2108938
HP_0200042	CHEMBL4594244
HP_0200042	CHEMBL2108201
HP_0200042	CHEMBL1200979
MONDO_0000088	CHEMBL1200775
MONDO_0000088	CHEMBL1200554
MONDO_0000088	CHEMBL1201199
MONDO_0000088	CHEMBL1201334
MONDO_0000368	CHEMBL771
MONDO_0000430	CHEMBL408513
MONDO_0000430	CHEMBL343448
MONDO_0000430	CHEMBL1201746
MONDO_0000565	CHEMBL387675
MONDO_0000565	CHEMBL262777
MONDO_0000728	CHEMBL1200791
MONDO_0000728	CHEMBL762
MONDO_0000831	CHEMBL1464
MONDO_0000831	CHEMBL198362
MONDO_0000831	CHEMBL1771
MONDO_0000831	CHEMBL231779
MONDO_0000831	CHEMBL1201657
MONDO_0000831	CHEMBL1200759
MONDO_0000831	CHEMBL1717
MONDO_0000831	CHEMBL2103749
MONDO_0000831	CHEMBL760
MONDO_0000831	CHEMBL2108791
MONDO_0000831	CHEMBL398435
MONDO_0000831	CHEMBL1201666
MONDO_0000831	CHEMBL539697
MONDO_0000831	CHEMBL1201593
MONDO_0000831	CHEMBL1201476
MONDO_0000831	CHEMBL25
MONDO_0000831	CHEMBL833
MONDO_0000831	CHEMBL1166
MONDO_0000870	CHEMBL1200751
MONDO_0000870	CHEMBL2108546
MONDO_0000870	CHEMBL803
MONDO_0000870	CHEMBL2108989
MONDO_0000870	CHEMBL1201576
MONDO_0000870	CHEMBL34259
MONDO_0000870	CHEMBL1421
MONDO_0000870	CHEMBL1425
MONDO_0000873	CHEMBL34259
MONDO_0000873	CHEMBL803
MONDO_0000873	CHEMBL1201576
MONDO_0000873	CHEMBL2108546
MONDO_0000873	CHEMBL1421
MONDO_0000873	CHEMBL1425
MONDO_0000873	CHEMBL1863514
MONDO_0000873	CHEMBL1200751
MONDO_0000873	CHEMBL1750
MONDO_0000873	CHEMBL2108728
MONDO_0000873	CHEMBL2108989
MONDO_0000873	CHEMBL2108611
MONDO_0001187	CHEMBL3301587
MONDO_0001187	CHEMBL3545376
MONDO_0001280	CHEMBL1201302
MONDO_0001280	CHEMBL2021430
MONDO_0001280	CHEMBL131
MONDO_0001280	CHEMBL635
MONDO_0001280	CHEMBL384467
MONDO_0001410	CHEMBL1201649
MONDO_0001410	CHEMBL1200973
MONDO_0001433	CHEMBL1220
MONDO_0001444	CHEMBL290960
MONDO_0001444	CHEMBL110
MONDO_0001475	CHEMBL1397
MONDO_0001475	CHEMBL1201567
MONDO_0001475	CHEMBL1201568
MONDO_0001549	CHEMBL3989986
MONDO_0001576	CHEMBL1231723
MONDO_0001657	CHEMBL514
MONDO_0001744	CHEMBL20
MONDO_0001744	CHEMBL1200814
MONDO_0001744	CHEMBL550
MONDO_0001751	CHEMBL4297535
MONDO_0001909	CHEMBL1200458
MONDO_0001909	CHEMBL3989822
MONDO_0001967	CHEMBL1201621
MONDO_0002009	CHEMBL623
MONDO_0002009	CHEMBL2107387
MONDO_0002009	CHEMBL1200328
MONDO_0002009	CHEMBL1201728
MONDO_0002009	CHEMBL2364609
MONDO_0002009	CHEMBL2105732
MONDO_0002009	CHEMBL621
MONDO_0002009	CHEMBL1508
MONDO_0002009	CHEMBL1201168
MONDO_0002009	CHEMBL1175
MONDO_0002009	CHEMBL1112
MONDO_0002009	CHEMBL1200322
MONDO_0002009	CHEMBL3989843
MONDO_0002009	CHEMBL1118
MONDO_0002009	CHEMBL715
MONDO_0002009	CHEMBL1698
MONDO_0002009	CHEMBL716
MONDO_0002009	CHEMBL809
MONDO_0002009	CHEMBL654
MONDO_0002009	CHEMBL99946
MONDO_0002009	CHEMBL894
MONDO_0002009	CHEMBL1200492
MONDO_0002009	CHEMBL2104993
MONDO_0002009	CHEMBL2105760
MONDO_0002009	CHEMBL3188993
MONDO_0002009	CHEMBL972
MONDO_0002009	CHEMBL1201082
MONDO_0002009	CHEMBL1709
MONDO_0002009	CHEMBL1200798
MONDO_0002009	CHEMBL1201066
MONDO_0002009	CHEMBL549
MONDO_0002009	CHEMBL637
MONDO_0002009	CHEMBL3989698
MONDO_0002009	CHEMBL395091
MONDO_0002009	CHEMBL490
MONDO_0002009	CHEMBL1200781
MONDO_0002009	CHEMBL41
MONDO_0002009	CHEMBL2219425
MONDO_0002009	CHEMBL1708
MONDO_0002026	CHEMBL562
MONDO_0002026	CHEMBL264241
MONDO_0002026	CHEMBL267345
MONDO_0002026	CHEMBL104
MONDO_0002026	CHEMBL1463
MONDO_0002026	CHEMBL499808
MONDO_0002026	CHEMBL1413
MONDO_0002026	CHEMBL450895
MONDO_0002026	CHEMBL4297142
MONDO_0002026	CHEMBL106
MONDO_0002026	CHEMBL1397
MONDO_0002026	CHEMBL638
MONDO_0002026	CHEMBL457547
MONDO_0002026	CHEMBL64391
MONDO_0002026	CHEMBL1237070
MONDO_0002038	CHEMBL1201577
MONDO_0002041	CHEMBL91
MONDO_0002041	CHEMBL4297142
MONDO_0002041	CHEMBL64391
MONDO_0002041	CHEMBL1364144
MONDO_0002041	CHEMBL34259
MONDO_0002041	CHEMBL267345
MONDO_0002041	CHEMBL104
MONDO_0002041	CHEMBL499808
MONDO_0002041	CHEMBL1504
MONDO_0002041	CHEMBL378544
MONDO_0002041	CHEMBL159
MONDO_0002046	CHEMBL19019
MONDO_0002050	CHEMBL814
MONDO_0002050	CHEMBL621
MONDO_0002050	CHEMBL668
MONDO_0002050	CHEMBL1200332
MONDO_0002050	CHEMBL809
MONDO_0002050	CHEMBL86304
MONDO_0002050	CHEMBL894
MONDO_0002050	CHEMBL1698
MONDO_0002050	CHEMBL1200798
MONDO_0002050	CHEMBL3989843
MONDO_0002050	CHEMBL1175
MONDO_0002050	CHEMBL1628227
MONDO_0002050	CHEMBL1112
MONDO_0002050	CHEMBL1622
MONDO_0002050	CHEMBL6437
MONDO_0002050	CHEMBL49
MONDO_0002050	CHEMBL654
MONDO_0002050	CHEMBL415
MONDO_0002050	CHEMBL1508
MONDO_0002050	CHEMBL1118
MONDO_0002050	CHEMBL637
MONDO_0002050	CHEMBL549
MONDO_0002050	CHEMBL644
MONDO_0002050	CHEMBL259209
MONDO_0002050	CHEMBL72
MONDO_0002050	CHEMBL14370
MONDO_0002050	CHEMBL490
MONDO_0002050	CHEMBL629
MONDO_0002050	CHEMBL741
MONDO_0002050	CHEMBL445
MONDO_0002050	CHEMBL1200399
MONDO_0002050	CHEMBL11
MONDO_0002050	CHEMBL21731
MONDO_0002050	CHEMBL41
MONDO_0002050	CHEMBL1201066
MONDO_0002050	CHEMBL395091
MONDO_0002050	CHEMBL580
MONDO_0002050	CHEMBL2104993
MONDO_0002050	CHEMBL10878
MONDO_0002050	CHEMBL1200826
MONDO_0002108	CHEMBL1201084
MONDO_0002108	CHEMBL1644695
MONDO_0002108	CHEMBL1200485
MONDO_0002108	CHEMBL1624
MONDO_0002108	CHEMBL1289601
MONDO_0002108	CHEMBL4559134
MONDO_0002108	CHEMBL1336
MONDO_0002108	CHEMBL2103741
MONDO_0002108	CHEMBL2105741
MONDO_0002108	CHEMBL2103868
MONDO_0002108	CHEMBL2105704
MONDO_0002108	CHEMBL2028663
MONDO_0002108	CHEMBL2105729
MONDO_0002108	CHEMBL24828
MONDO_0002108	CHEMBL2105717
MONDO_0002108	CHEMBL1201533
MONDO_0002146	CHEMBL2107067
MONDO_0002146	CHEMBL1200503
MONDO_0002146	CHEMBL1201649
MONDO_0002146	CHEMBL1201101
MONDO_0002146	CHEMBL1511
MONDO_0002146	CHEMBL386630
MONDO_0002146	CHEMBL1201146
MONDO_0002146	CHEMBL494753
MONDO_0002146	CHEMBL1200980
MONDO_0002146	CHEMBL135
MONDO_0002146	CHEMBL1200973
MONDO_0002146	CHEMBL1201464
MONDO_0002146	CHEMBL1201468
MONDO_0002146	CHEMBL90593
MONDO_0002146	CHEMBL4297955
MONDO_0002146	CHEMBL1395
MONDO_0002146	CHEMBL493
MONDO_0002146	CHEMBL1445
MONDO_0002146	CHEMBL1200335
MONDO_0002171	CHEMBL1237023
MONDO_0002177	CHEMBL181
MONDO_0002203	CHEMBL1200718
MONDO_0002203	CHEMBL1661
MONDO_0002203	CHEMBL3039508
MONDO_0002203	CHEMBL1201134
MONDO_0002203	CHEMBL2108558
MONDO_0002203	CHEMBL117287
MONDO_0002203	CHEMBL76370
MONDO_0002203	CHEMBL3301675
MONDO_0002203	CHEMBL2219416
MONDO_0002203	CHEMBL1368
MONDO_0002203	CHEMBL1516474
MONDO_0002203	CHEMBL2105748
MONDO_0002203	CHEMBL2219418
MONDO_0002203	CHEMBL2109152
MONDO_0002203	CHEMBL1201479
MONDO_0002203	CHEMBL3989480
MONDO_0002203	CHEMBL692
MONDO_0002203	CHEMBL2105755
MONDO_0002203	CHEMBL3304485
MONDO_0002203	CHEMBL3301627
MONDO_0002203	CHEMBL296306
MONDO_0002203	CHEMBL942
MONDO_0002258	CHEMBL927
MONDO_0002258	CHEMBL454446
MONDO_0002258	CHEMBL1644
MONDO_0002258	CHEMBL3184906
MONDO_0002258	CHEMBL256087
MONDO_0002258	CHEMBL1201018
MONDO_0002258	CHEMBL1082
MONDO_0002258	CHEMBL71595
MONDO_0002258	CHEMBL4297088
MONDO_0002258	CHEMBL1095930
MONDO_0002258	CHEMBL278172
MONDO_0002258	CHEMBL790
MONDO_0002258	CHEMBL1741
MONDO_0002258	CHEMBL529
MONDO_0002258	CHEMBL3301800
MONDO_0002258	CHEMBL1541
MONDO_0002258	CHEMBL521
MONDO_0002258	CHEMBL112
MONDO_0002258	CHEMBL680
MONDO_0002277	CHEMBL1201222
MONDO_0002277	CHEMBL1201178
MONDO_0002277	CHEMBL612
MONDO_0002280	CHEMBL1152
MONDO_0002280	CHEMBL1489
MONDO_0002280	CHEMBL1201129
MONDO_0002280	CHEMBL1364144
MONDO_0002280	CHEMBL1504
MONDO_0002280	CHEMBL4298187
MONDO_0002280	CHEMBL1201867
MONDO_0002280	CHEMBL1200386
MONDO_0002280	CHEMBL1201566
MONDO_0002280	CHEMBL1200538
MONDO_0002280	CHEMBL1201632
MONDO_0002280	CHEMBL1201231
MONDO_0002280	CHEMBL3039545
MONDO_0002280	CHEMBL3707314
MONDO_0002280	CHEMBL1094
MONDO_0002280	CHEMBL1364
MONDO_0002280	CHEMBL1622
MONDO_0002280	CHEMBL1201081
MONDO_0002280	CHEMBL1201565
MONDO_0002280	CHEMBL2108597
MONDO_0002280	CHEMBL1201014
MONDO_0002280	CHEMBL3301597
MONDO_0002280	CHEMBL3991241
MONDO_0002280	CHEMBL2110563
MONDO_0002280	CHEMBL848
MONDO_0002280	CHEMBL1908841
MONDO_0002280	CHEMBL1201265
MONDO_0002280	CHEMBL1619
MONDO_0002280	CHEMBL1580
MONDO_0002331	CHEMBL1201451
MONDO_0002406	CHEMBL3039597
MONDO_0002406	CHEMBL1200953
MONDO_0002406	CHEMBL2108200
MONDO_0002406	CHEMBL1201302
MONDO_0002406	CHEMBL2021430
MONDO_0002406	CHEMBL1200538
MONDO_0002406	CHEMBL424
MONDO_0002406	CHEMBL1364144
MONDO_0002406	CHEMBL1201081
MONDO_0002406	CHEMBL3988900
MONDO_0002406	CHEMBL2109016
MONDO_0002406	CHEMBL1504
MONDO_0002406	CHEMBL1200680
MONDO_0002406	CHEMBL1201265
MONDO_0002406	CHEMBL3039594
MONDO_0002462	CHEMBL435
MONDO_0002462	CHEMBL1055
MONDO_0002462	CHEMBL842
MONDO_0002471	CHEMBL256087
MONDO_0002471	CHEMBL1201265
MONDO_0002471	CHEMBL154
MONDO_0002471	CHEMBL1200386
MONDO_0002471	CHEMBL384467
MONDO_0002471	CHEMBL1201081
MONDO_0002471	CHEMBL1200953
MONDO_0002471	CHEMBL1504
MONDO_0002491	CHEMBL656
MONDO_0002491	CHEMBL511142
MONDO_0002492	CHEMBL689
MONDO_0002508	CHEMBL1908359
MONDO_0002508	CHEMBL790
MONDO_0002508	CHEMBL1528
MONDO_0002508	CHEMBL4297088
MONDO_0002508	CHEMBL1909079
MONDO_0002508	CHEMBL71595
MONDO_0002508	CHEMBL1200744
MONDO_0002603	CHEMBL1908360
MONDO_0002635	CHEMBL1908359
MONDO_0002708	CHEMBL182
MONDO_0002708	CHEMBL1201314
MONDO_0002708	CHEMBL1200454
MONDO_0002898	CHEMBL2108200
MONDO_0002898	CHEMBL424
MONDO_0002898	CHEMBL1200522
MONDO_0002898	CHEMBL3988900
MONDO_0002898	CHEMBL3183184
MONDO_0002898	CHEMBL1201136
MONDO_0002974	CHEMBL4297841
MONDO_0002974	CHEMBL1201583
MONDO_0003005	CHEMBL1742982
MONDO_0003005	CHEMBL1201302
MONDO_0003005	CHEMBL2021430
MONDO_0003005	CHEMBL1201825
MONDO_0003005	CHEMBL384467
MONDO_0003005	CHEMBL989
MONDO_0003037	CHEMBL802
MONDO_0003037	CHEMBL710
MONDO_0003037	CHEMBL1200963
MONDO_0003268	CHEMBL513
MONDO_0003406	CHEMBL2103822
MONDO_0003472	CHEMBL4297065
MONDO_0003472	CHEMBL2205807
MONDO_0003472	CHEMBL1200633
MONDO_0003472	CHEMBL720
MONDO_0003510	CHEMBL1024
MONDO_0003632	CHEMBL137
MONDO_0003778	CHEMBL666
MONDO_0003778	CHEMBL1201139
MONDO_0003778	CHEMBL754
MONDO_0003778	CHEMBL182
MONDO_0003778	CHEMBL152
MONDO_0003937	CHEMBL6
MONDO_0003937	CHEMBL1201572
MONDO_0003937	CHEMBL1201833
MONDO_0003937	CHEMBL1200386
MONDO_0003937	CHEMBL93645
MONDO_0003937	CHEMBL118
MONDO_0003937	CHEMBL15770
MONDO_0003937	CHEMBL1200953
MONDO_0003937	CHEMBL1430
MONDO_0003937	CHEMBL154
MONDO_0004247	CHEMBL118
MONDO_0004247	CHEMBL3707243
MONDO_0004247	CHEMBL606
MONDO_0004247	CHEMBL1201335
MONDO_0004247	CHEMBL1180725
MONDO_0004247	CHEMBL1240
MONDO_0004247	CHEMBL1201320
MONDO_0004247	CHEMBL1503
MONDO_0004643	CHEMBL1201506
MONDO_0004643	CHEMBL3301603
MONDO_0004643	CHEMBL3301622
MONDO_0004651	CHEMBL203321
MONDO_0004651	CHEMBL1257073
MONDO_0004737	CHEMBL95889
MONDO_0004739	CHEMBL2105745
MONDO_0004739	CHEMBL1469
MONDO_0004739	CHEMBL1746
MONDO_0004768	CHEMBL1129
MONDO_0004768	CHEMBL160
MONDO_0004768	CHEMBL1201471
MONDO_0004782	CHEMBL1429
MONDO_0004782	CHEMBL373742
MONDO_0004782	CHEMBL1200556
MONDO_0004857	CHEMBL256087
MONDO_0004857	CHEMBL154
MONDO_0004975	CHEMBL2042122
MONDO_0004975	CHEMBL3039540
MONDO_0004975	CHEMBL659
MONDO_0004975	CHEMBL1774461
MONDO_0004975	CHEMBL1699
MONDO_0004975	CHEMBL636
MONDO_0004975	CHEMBL502
MONDO_0004975	CHEMBL579205
MONDO_0004975	CHEMBL807
MONDO_0004975	CHEMBL566752
MONDO_0004975	CHEMBL1678
MONDO_0004975	CHEMBL1908906
MONDO_0004975	CHEMBL3545253
MONDO_0004975	CHEMBL3546271
MONDO_0004975	CHEMBL1555
MONDO_0004975	CHEMBL1908919
MONDO_0004976	CHEMBL290916
MONDO_0004976	CHEMBL744
MONDO_0004979	CHEMBL1200953
MONDO_0004979	CHEMBL1201081
MONDO_0004979	CHEMBL1512
MONDO_0004979	CHEMBL1621597
MONDO_0004979	CHEMBL1900528
MONDO_0004979	CHEMBL2021430
MONDO_0004979	CHEMBL1194325
MONDO_0004979	CHEMBL1002
MONDO_0004979	CHEMBL2107884
MONDO_0004979	CHEMBL551466
MONDO_0004979	CHEMBL1263
MONDO_0004979	CHEMBL1201014
MONDO_0004979	CHEMBL1370561
MONDO_0004979	CHEMBL2040682
MONDO_0004979	CHEMBL389621
MONDO_0004979	CHEMBL2134724
MONDO_0004979	CHEMBL1200681
MONDO_0004979	CHEMBL428880
MONDO_0004979	CHEMBL1441059
MONDO_0004979	CHEMBL650
MONDO_0004979	CHEMBL3989798
MONDO_0004979	CHEMBL1200495
MONDO_0004979	CHEMBL1094966
MONDO_0004979	CHEMBL1568057
MONDO_0004979	CHEMBL1201302
MONDO_0004979	CHEMBL1161
MONDO_0004979	CHEMBL1760
MONDO_0004979	CHEMBL3545181
MONDO_0004979	CHEMBL1200444
MONDO_0004979	CHEMBL1256786
MONDO_0004979	CHEMBL211456
MONDO_0004979	CHEMBL787
MONDO_0004979	CHEMBL1315867
MONDO_0004979	CHEMBL1200500
MONDO_0004979	CHEMBL635
MONDO_0004979	CHEMBL131
MONDO_0004979	CHEMBL978
MONDO_0004979	CHEMBL1200538
MONDO_0004979	CHEMBL679
MONDO_0004979	CHEMBL1742991
MONDO_0004979	CHEMBL1201231
MONDO_0004979	CHEMBL1473
MONDO_0004979	CHEMBL603
MONDO_0004979	CHEMBL1504
