DrugName	CID
2-[(1S,3S,4aS,9aR)-1-(hydroxymethyl)-6-[(3-methoxyphenyl)sulfonylamino]-3,4,4a,9a-tetrahydro-1H-pyrano[3,4-b]benzofuran-3-yl]-N-[(4-chlorophenyl)methyl]acetamide	51358835
2-[(1S,3S,4aS,9aR)-1-(hydroxymethyl)-6-[(4-methoxyphenyl)carbamoylamino]-3,4,4a,9a-tetrahydro-1H-pyrano[3,4-b][1]benzofuran-3-yl]-N-(2,2,2-trifluoroethyl)acetamide	54645879
2-[(1S,3S,4aS,9aR)-1-(hydroxymethyl)-6-[(4-methoxyphenyl)carbamoylamino]-3,4,4a,9a-tetrahydro-1H-pyrano[3,4-b][1]benzofuran-3-yl]-N-(pyridin-2-ylmethyl)acetamide	54646240
2-[(1S,3S,4aS,9aR)-1-(hydroxymethyl)-6-[(4-methoxyphenyl)sulfonylamino]-3,4,4a,9a-tetrahydro-1H-pyrano[3,4-b][1]benzofuran-3-yl]-N,N-dimethylacetamide	54646099
2-[(1S,3S,4aS,9aR)-1-(hydroxymethyl)-6-[(4-methoxyphenyl)sulfonylamino]-3,4,4a,9a-tetrahydro-1H-pyrano[3,4-b]benzofuran-3-yl]-N-(cyclopropylmethyl)acetamide	54646596
2-[(1S,3S,4aS,9aR)-1-(hydroxymethyl)-6-[[(4-methoxyanilino)-oxomethyl]amino]-3,4,4a,9a-tetrahydro-1H-pyrano[3,4-b]benzofuran-3-yl]-N-(1,3-benzodioxol-5-ylmethyl)acetamide	54647115
2-[(1S,3S,4aS,9aR)-1-(hydroxymethyl)-6-[[(4-methoxyanilino)-oxomethyl]amino]-3,4,4a,9a-tetrahydro-1H-pyrano[3,4-b]benzofuran-3-yl]-N-(2-methoxyethyl)acetamide	54647392
2-[(1S,3S,4aS,9aR)-1-(hydroxymethyl)-6-[[(4-methoxyanilino)-oxomethyl]amino]-3,4,4a,9a-tetrahydro-1H-pyrano[3,4-b]benzofuran-3-yl]-N-(2-phenylethyl)acetamide	54646270
2-[(1S,3S,4aS,9aR)-1-(hydroxymethyl)-6-[[(4-methoxyanilino)-oxomethyl]amino]-3,4,4a,9a-tetrahydro-1H-pyrano[3,4-b]benzofuran-3-yl]-N-(cyclopropylmethyl)acetamide	54647101
2-[(1S,3S,4aS,9aR)-1-(hydroxymethyl)-6-[[(4-methoxyanilino)-oxomethyl]amino]-3,4,4a,9a-tetrahydro-1H-pyrano[3,4-b]benzofuran-3-yl]-N-(pyridin-4-ylmethyl)acetamide	54646780
2-[(1S,3S,4aS,9aR)-1-(hydroxymethyl)-6-[[(4-methoxyanilino)-oxomethyl]amino]-3,4,4a,9a-tetrahydro-1H-pyrano[3,4-b]benzofuran-3-yl]-N-[(1S)-1-phenylethyl]acetamide	54647260
2-[(1S,3S,4aS,9aR)-1-(hydroxymethyl)-6-[[(4-methoxyanilino)-oxomethyl]amino]-3,4,4a,9a-tetrahydro-1H-pyrano[3,4-b]benzofuran-3-yl]-N-[(2-fluorophenyl)methyl]acetamide	54647121
2-[(1S,3S,4aS,9aR)-1-(hydroxymethyl)-6-[[(4-methoxyanilino)-oxomethyl]amino]-3,4,4a,9a-tetrahydro-1H-pyrano[3,4-b]benzofuran-3-yl]-N-cyclohexylacetamide	54646430
2-[(1S,3S,4aS,9aR)-1-(hydroxymethyl)-6-[[4-(trifluoromethyl)phenyl]carbamoylamino]-3,4,4a,9a-tetrahydro-1H-pyrano[3,4-b][1]benzofuran-3-yl]-N-(2-methoxyethyl)acetamide	54646501
2-[(1S,3S,4aS,9aR)-1-(hydroxymethyl)-6-[[4-oxanyl(oxo)methyl]amino]-3,4,4a,9a-tetrahydro-1H-pyrano[3,4-b]benzofuran-3-yl]acetic acid methyl ester	54646009
2-[(1S,3S,4aS,9aR)-1-(hydroxymethyl)-6-[[oxo(3-pyridinyl)methyl]amino]-3,4,4a,9a-tetrahydro-1H-pyrano[3,4-b]benzofuran-3-yl]acetic acid methyl ester	54647305
2-[(1S,3S,4aS,9aR)-1-(hydroxymethyl)-6-[[oxo-[4-(trifluoromethyl)anilino]methyl]amino]-3,4,4a,9a-tetrahydro-1H-pyrano[3,4-b]benzofuran-3-yl]-N-(1,3-benzodioxol-5-ylmethyl)acetamide	54647363
2-[(1S,3S,4aS,9aR)-1-(hydroxymethyl)-6-[[oxo-[4-(trifluoromethyl)anilino]methyl]amino]-3,4,4a,9a-tetrahydro-1H-pyrano[3,4-b]benzofuran-3-yl]-N-(2-phenylethyl)acetamide	54647107
2-[(1S,3S,4aS,9aR)-1-(hydroxymethyl)-6-[[oxo-[4-(trifluoromethyl)anilino]methyl]amino]-3,4,4a,9a-tetrahydro-1H-pyrano[3,4-b]benzofuran-3-yl]-N-(2-pyridinylmethyl)acetamide	54647196
2-[(1S,3S,4aS,9aR)-1-(hydroxymethyl)-6-[[oxo-[4-(trifluoromethyl)anilino]methyl]amino]-3,4,4a,9a-tetrahydro-1H-pyrano[3,4-b]benzofuran-3-yl]-N-(3-pyridinylmethyl)acetamide	54646353
2-[(1S,3S,4aS,9aR)-1-(hydroxymethyl)-6-[[oxo-[4-(trifluoromethyl)anilino]methyl]amino]-3,4,4a,9a-tetrahydro-1H-pyrano[3,4-b]benzofuran-3-yl]-N-(cyclopropylmethyl)acetamide	54646948
2-[(1S,3S,4aS,9aR)-1-(hydroxymethyl)-6-[[oxo-[4-(trifluoromethyl)anilino]methyl]amino]-3,4,4a,9a-tetrahydro-1H-pyrano[3,4-b]benzofuran-3-yl]-N-[(1S)-1-phenylethyl]acetamide	54646232
2-[(1S,3S,4aS,9aR)-1-(hydroxymethyl)-6-[[oxo-[4-(trifluoromethyl)anilino]methyl]amino]-3,4,4a,9a-tetrahydro-1H-pyrano[3,4-b]benzofuran-3-yl]-N-[(2,5-difluorophenyl)methyl]acetamide	54646291
2-[(1S,3S,4aS,9aR)-1-(hydroxymethyl)-6-[[oxo-[4-(trifluoromethyl)anilino]methyl]amino]-3,4,4a,9a-tetrahydro-1H-pyrano[3,4-b]benzofuran-3-yl]-N-[(2-methoxyphenyl)methyl]acetamide	54645966
2-[(1S,3S,4aS,9aR)-1-(hydroxymethyl)-6-[[oxo-[4-(trifluoromethyl)anilino]methyl]amino]-3,4,4a,9a-tetrahydro-1H-pyrano[3,4-b]benzofuran-3-yl]-N-[(4-chlorophenyl)methyl]acetamide	54646689
2-[(1S,3S,4aS,9aR)-1-(hydroxymethyl)-6-[[oxo-[4-(trifluoromethyl)anilino]methyl]amino]-3,4,4a,9a-tetrahydro-1H-pyrano[3,4-b]benzofuran-3-yl]acetic acid	54646106
2-[(1S,3S,4aS,9aR)-1-(hydroxymethyl)-6-[[oxo-[4-(trifluoromethyl)anilino]methyl]amino]-3,4,4a,9a-tetrahydro-1H-pyrano[3,4-b]benzofuran-3-yl]acetic acid methyl ester	54647577
2-[(1S,3S,4aS,9aR)-6-(benzenesulfonamido)-1-(hydroxymethyl)-3,4,4a,9a-tetrahydro-1H-pyrano[3,4-b]benzofuran-3-yl]-N-(2,2,2-trifluoroethyl)acetamide	54646070
2-[(1S,3S,4aS,9aR)-6-(benzenesulfonamido)-1-(hydroxymethyl)-3,4,4a,9a-tetrahydro-1H-pyrano[3,4-b]benzofuran-3-yl]-N-(2-methoxyethyl)acetamide	54646603
2-[(1S,3S,4aS,9aR)-6-(benzenesulfonamido)-1-(hydroxymethyl)-3,4,4a,9a-tetrahydro-1H-pyrano[3,4-b]benzofuran-3-yl]-N-(cyclopropylmethyl)acetamide	54647591
2-[(1S,3S,4aS,9aR)-6-(benzenesulfonamido)-1-(hydroxymethyl)-3,4,4a,9a-tetrahydro-1H-pyrano[3,4-b]benzofuran-3-yl]-N-cyclohexylacetamide	54648908
2-[(1S,3S,4aS,9aR)-6-(dimethylamino)-1-(hydroxymethyl)-3,4,4a,9a-tetrahydro-1H-pyrano[3,4-b][1]benzofuran-3-yl]-N-[(1S)-1-phenylethyl]acetamide	54646402
2-[(1S,3S,4aS,9aR)-6-(dimethylamino)-1-(hydroxymethyl)-3,4,4a,9a-tetrahydro-1H-pyrano[3,4-b][1]benzofuran-3-yl]-N-[(2-methoxyphenyl)methyl]acetamide	46903347
2-[(1S,3S,4aS,9aR)-6-(dimethylamino)-1-(hydroxymethyl)-3,4,4a,9a-tetrahydro-1H-pyrano[3,4-b][1]benzofuran-3-yl]-N-[(3-fluorophenyl)methyl]acetamide	54645807
2-[(1S,3S,4aS,9aR)-6-(dimethylamino)-1-(hydroxymethyl)-3,4,4a,9a-tetrahydro-1H-pyrano[3,4-b]benzofuran-3-yl]-1-(3,4-dihydro-1H-isoquinolin-2-yl)ethanone	54646410
2-[(1S,3S,4aS,9aR)-6-(dimethylamino)-1-(hydroxymethyl)-3,4,4a,9a-tetrahydro-1H-pyrano[3,4-b]benzofuran-3-yl]-1-(4-morpholinyl)ethanone	54645986
2-[(1S,3S,4aS,9aR)-6-(dimethylamino)-1-(hydroxymethyl)-3,4,4a,9a-tetrahydro-1H-pyrano[3,4-b]benzofuran-3-yl]-N-(1,3-benzodioxol-5-ylmethyl)acetamide	54646539
2-[(1S,3S,4aS,9aR)-6-(dimethylamino)-1-(hydroxymethyl)-3,4,4a,9a-tetrahydro-1H-pyrano[3,4-b]benzofuran-3-yl]-N-(2-phenylethyl)acetamide	54646151
2-[(1S,3S,4aS,9aR)-6-(dimethylamino)-1-(hydroxymethyl)-3,4,4a,9a-tetrahydro-1H-pyrano[3,4-b]benzofuran-3-yl]-N-(2-pyridinylmethyl)acetamide	54646359
2-[(1S,3S,4aS,9aR)-6-(dimethylamino)-1-(hydroxymethyl)-3,4,4a,9a-tetrahydro-1H-pyrano[3,4-b]benzofuran-3-yl]-N-(cyclopropylmethyl)acetamide	54646277
2-[(1S,3S,4aS,9aR)-6-(dimethylamino)-1-(hydroxymethyl)-3,4,4a,9a-tetrahydro-1H-pyrano[3,4-b]benzofuran-3-yl]-N-(pyridin-4-ylmethyl)acetamide	54646662
2-[(1S,3S,4aS,9aR)-6-(dimethylamino)-1-(hydroxymethyl)-3,4,4a,9a-tetrahydro-1H-pyrano[3,4-b]benzofuran-3-yl]-N-[(2,5-difluorophenyl)methyl]acetamide	54646735
2-[(1S,3S,4aS,9aR)-6-(dimethylamino)-1-(hydroxymethyl)-3,4,4a,9a-tetrahydro-1H-pyrano[3,4-b]benzofuran-3-yl]-N-[(4-phenoxyphenyl)methyl]acetamide	54646219
2-[(1S,3S,4aS,9aR)-6-(dimethylamino)-1-(hydroxymethyl)-3,4,4a,9a-tetrahydro-1H-pyrano[3,4-b]benzofuran-3-yl]-N-cyclohexylacetamide	54645845
2-[(1S,3S,4aS,9aR)-6-(dimethylamino)-1-(hydroxymethyl)-3,4,4a,9a-tetrahydro-1H-pyrano[3,4-b]benzofuran-3-yl]acetic acid	54646214
2-[(1S,3S,4aS,9aR)-6-(dimethylamino)-1-(hydroxymethyl)-3,4,4a,9a-tetrahydro-1H-pyrano[3,4-b]benzofuran-3-yl]acetic acid methyl ester	46904232
2-[(1S,3S,4aS,9aR)-6-[(2-cyclopropyl-1-oxoethyl)amino]-1-(hydroxymethyl)-3,4,4a,9a-tetrahydro-1H-pyrano[3,4-b]benzofuran-3-yl]acetic acid	54647298
2-[(1S,3S,4aS,9aR)-6-[(2-cyclopropyl-1-oxoethyl)amino]-1-(hydroxymethyl)-3,4,4a,9a-tetrahydro-1H-pyrano[3,4-b]benzofuran-3-yl]acetic acid methyl ester	54647179
2-[(1S,3S,4aS,9aR)-6-[(2-fluorophenyl)carbamoylamino]-1-(hydroxymethyl)-3,4,4a,9a-tetrahydro-1H-pyrano[3,4-b][1]benzofuran-3-yl]-N-cyclohexylacetamide	54646283
2-[(1S,3S,4aS,9aR)-6-[(2-fluorophenyl)carbamoylamino]-1-(hydroxymethyl)-3,4,4a,9a-tetrahydro-1H-pyrano[3,4-b][1]benzofuran-3-yl]-N-propylacetamide	54645822
2-[(1S,3S,4aS,9aR)-6-[(4-fluorophenyl)sulfonylamino]-1-(hydroxymethyl)-3,4,4a,9a-tetrahydro-1H-pyrano[3,4-b][1]benzofuran-3-yl]-N-[(2-methoxyphenyl)methyl]acetamide	54646187
2-[(1S,3S,4aS,9aR)-6-[(4-fluorophenyl)sulfonylamino]-1-(hydroxymethyl)-3,4,4a,9a-tetrahydro-1H-pyrano[3,4-b]benzofuran-3-yl]-N-(3-pyridinylmethyl)acetamide	54645847
2-[(1S,3S,4aS,9aR)-6-[(4-fluorophenyl)sulfonylamino]-1-(hydroxymethyl)-3,4,4a,9a-tetrahydro-1H-pyrano[3,4-b]benzofuran-3-yl]-N-[(1S)-1-phenylethyl]acetamide	54645937
2-[(1S,3S,4aS,9aR)-6-[(4-fluorophenyl)sulfonylamino]-1-(hydroxymethyl)-3,4,4a,9a-tetrahydro-1H-pyrano[3,4-b]benzofuran-3-yl]-N-[(3-fluorophenyl)methyl]acetamide	54647533
2-[(1S,3S,4aS,9aR)-6-[(4-fluorophenyl)sulfonylamino]-1-(hydroxymethyl)-3,4,4a,9a-tetrahydro-1H-pyrano[3,4-b]benzofuran-3-yl]-N-[(4-chlorophenyl)methyl]acetamide	54647433
2-[(1S,3S,4aS,9aR)-6-[(4-fluorophenyl)sulfonylamino]-1-(hydroxymethyl)-3,4,4a,9a-tetrahydro-1H-pyrano[3,4-b]benzofuran-3-yl]-N-[(4-phenoxyphenyl)methyl]acetamide	54646516
2-[(1S,3S,4aS,9aR)-6-[(4-fluorophenyl)sulfonylamino]-1-(hydroxymethyl)-3,4,4a,9a-tetrahydro-1H-pyrano[3,4-b]benzofuran-3-yl]-N-[2-(1-piperidinyl)ethyl]acetamide	54645922
2-[(1S,3S,4aS,9aR)-6-[(4-fluorophenyl)sulfonylamino]-1-(hydroxymethyl)-3,4,4a,9a-tetrahydro-1H-pyrano[3,4-b]benzofuran-3-yl]-N-cyclohexylacetamide	54646666
2-[(1S,3S,4aS,9aR)-6-[(4-fluorophenyl)sulfonylamino]-1-(hydroxymethyl)-3,4,4a,9a-tetrahydro-1H-pyrano[3,4-b]benzofuran-3-yl]-N-propylacetamide	54647246
2-[(1S,3S,4aS,9aR)-6-[(4-fluorophenyl)sulfonylamino]-1-(hydroxymethyl)-3,4,4a,9a-tetrahydro-1H-pyrano[3,4-b]benzofuran-3-yl]acetic acid	54646171
2-[(1S,3S,4aS,9aR)-6-[(4-fluorophenyl)sulfonylamino]-1-(hydroxymethyl)-3,4,4a,9a-tetrahydro-1H-pyrano[3,4-b]benzofuran-3-yl]acetic acid methyl ester	54647608
2-[(1S,3S,4aS,9aR)-6-[[(2-fluoroanilino)-oxomethyl]amino]-1-(hydroxymethyl)-3,4,4a,9a-tetrahydro-1H-pyrano[3,4-b]benzofuran-3-yl]-N,N-dimethylacetamide	54647463
2-[(1S,3S,4aS,9aR)-6-[[(2-fluoroanilino)-oxomethyl]amino]-1-(hydroxymethyl)-3,4,4a,9a-tetrahydro-1H-pyrano[3,4-b]benzofuran-3-yl]-N-(1,3-benzodioxol-5-ylmethyl)acetamide	54646248
2-[(1S,3S,4aS,9aR)-6-[[(2-fluoroanilino)-oxomethyl]amino]-1-(hydroxymethyl)-3,4,4a,9a-tetrahydro-1H-pyrano[3,4-b]benzofuran-3-yl]-N-(cyclopropylmethyl)acetamide	54647417
2-[(1S,3S,4aS,9aR)-6-[[(2-fluoroanilino)-oxomethyl]amino]-1-(hydroxymethyl)-3,4,4a,9a-tetrahydro-1H-pyrano[3,4-b]benzofuran-3-yl]-N-(pyridin-4-ylmethyl)acetamide	54647449
2-[(1S,3S,4aS,9aR)-6-[[(2-fluoroanilino)-oxomethyl]amino]-1-(hydroxymethyl)-3,4,4a,9a-tetrahydro-1H-pyrano[3,4-b]benzofuran-3-yl]-N-[(2,5-difluorophenyl)methyl]acetamide	54647052
2-[(1S,3S,4aS,9aR)-6-[[(2-fluoroanilino)-oxomethyl]amino]-1-(hydroxymethyl)-3,4,4a,9a-tetrahydro-1H-pyrano[3,4-b]benzofuran-3-yl]-N-[(2-methoxyphenyl)methyl]acetamide	54647093
2-[(1S,3S,4aS,9aR)-6-[[(2-fluoroanilino)-oxomethyl]amino]-1-(hydroxymethyl)-3,4,4a,9a-tetrahydro-1H-pyrano[3,4-b]benzofuran-3-yl]-N-[(4-phenoxyphenyl)methyl]acetamide	54647086
2-[(1S,3S,4aS,9aR)-6-[[(2-fluoroanilino)-oxomethyl]amino]-1-(hydroxymethyl)-3,4,4a,9a-tetrahydro-1H-pyrano[3,4-b]benzofuran-3-yl]acetic acid methyl ester	46904227
2-[(1S,3S,4aS,9aR)-6-[[(4-fluoroanilino)-oxomethyl]amino]-1-(hydroxymethyl)-3,4,4a,9a-tetrahydro-1H-pyrano[3,4-b]benzofuran-3-yl]-N,N-dimethylacetamide	54645890
2-[(1S,3S,4aS,9aR)-6-[[(4-fluoroanilino)-oxomethyl]amino]-1-(hydroxymethyl)-3,4,4a,9a-tetrahydro-1H-pyrano[3,4-b]benzofuran-3-yl]-N-propylacetamide	54647335
2-[(1S,3S,4aS,9aR)-6-[[(cyclohexylamino)-oxomethyl]amino]-1-(hydroxymethyl)-3,4,4a,9a-tetrahydro-1H-pyrano[3,4-b]benzofuran-3-yl]-N-(3-pyridinylmethyl)acetamide	54647599
2-[(1S,3S,4aS,9aR)-6-[[(cyclohexylamino)-oxomethyl]amino]-1-(hydroxymethyl)-3,4,4a,9a-tetrahydro-1H-pyrano[3,4-b]benzofuran-3-yl]-N-[(1S)-1-phenylethyl]acetamide	54646485
2-[(1S,3S,4aS,9aR)-6-[[(cyclohexylamino)-oxomethyl]amino]-1-(hydroxymethyl)-3,4,4a,9a-tetrahydro-1H-pyrano[3,4-b]benzofuran-3-yl]-N-propylacetamide	54646379
2-[(1S,3S,4aS,9aR)-6-[[(cyclohexylamino)-oxomethyl]amino]-1-(hydroxymethyl)-3,4,4a,9a-tetrahydro-1H-pyrano[3,4-b]benzofuran-3-yl]acetic acid	54647290
2-[(1S,3S,4aS,9aR)-6-[[(cyclopentylamino)-oxomethyl]amino]-1-(hydroxymethyl)-3,4,4a,9a-tetrahydro-1H-pyrano[3,4-b]benzofuran-3-yl]-N,N-dimethylacetamide	54647455
2-[(1S,3S,4aS,9aR)-6-[[(cyclopentylamino)-oxomethyl]amino]-1-(hydroxymethyl)-3,4,4a,9a-tetrahydro-1H-pyrano[3,4-b]benzofuran-3-yl]-N-(cyclopropylmethyl)acetamide	54647282
2-[(1S,3S,4aS,9aR)-6-[[(cyclopentylamino)-oxomethyl]amino]-1-(hydroxymethyl)-3,4,4a,9a-tetrahydro-1H-pyrano[3,4-b]benzofuran-3-yl]-N-(pyridin-4-ylmethyl)acetamide	54646226
2-[(1S,3S,4aS,9aR)-6-[[(cyclopentylamino)-oxomethyl]amino]-1-(hydroxymethyl)-3,4,4a,9a-tetrahydro-1H-pyrano[3,4-b]benzofuran-3-yl]-N-[(2-fluorophenyl)methyl]acetamide	54645883
2-[(1S,3S,4aS,9aR)-6-[[(cyclopentylamino)-oxomethyl]amino]-1-(hydroxymethyl)-3,4,4a,9a-tetrahydro-1H-pyrano[3,4-b]benzofuran-3-yl]-N-[(2-methoxyphenyl)methyl]acetamide	54647401
2-[(1S,3S,4aS,9aR)-6-[[(cyclopentylamino)-oxomethyl]amino]-1-(hydroxymethyl)-3,4,4a,9a-tetrahydro-1H-pyrano[3,4-b]benzofuran-3-yl]-N-[2-(1-piperidinyl)ethyl]acetamide	54647425
2-[(1S,3S,4aS,9aR)-6-[[(cyclopentylamino)-oxomethyl]amino]-1-(hydroxymethyl)-3,4,4a,9a-tetrahydro-1H-pyrano[3,4-b]benzofuran-3-yl]acetic acid methyl ester	54646623
2-[(1S,3S,4aS,9aR)-6-[[1,3-benzodioxol-5-yl(oxo)methyl]amino]-1-(hydroxymethyl)-3,4,4a,9a-tetrahydro-1H-pyrano[3,4-b]benzofuran-3-yl]acetic acid	54647614
2-[(1S,3S,4aS,9aR)-6-[[1,3-benzodioxol-5-yl(oxo)methyl]amino]-1-(hydroxymethyl)-3,4,4a,9a-tetrahydro-1H-pyrano[3,4-b]benzofuran-3-yl]acetic acid methyl ester	54645800
2-[(1S,3S,4aS,9aR)-6-[[2-(dimethylamino)-1-oxoethyl]amino]-1-(hydroxymethyl)-3,4,4a,9a-tetrahydro-1H-pyrano[3,4-b]benzofuran-3-yl]-N-(1,3-benzodioxol-5-ylmethyl)acetamide	54647486
2-[(1S,3S,4aS,9aR)-6-[[2-(dimethylamino)-1-oxoethyl]amino]-1-(hydroxymethyl)-3,4,4a,9a-tetrahydro-1H-pyrano[3,4-b]benzofuran-3-yl]-N-(2-methoxyethyl)acetamide	54646041
2-[(1S,3S,4aS,9aR)-6-[[2-(dimethylamino)-1-oxoethyl]amino]-1-(hydroxymethyl)-3,4,4a,9a-tetrahydro-1H-pyrano[3,4-b]benzofuran-3-yl]-N-(cyclopropylmethyl)acetamide	54647554
2-[(1S,3S,4aS,9aR)-6-[[2-(dimethylamino)-1-oxoethyl]amino]-1-(hydroxymethyl)-3,4,4a,9a-tetrahydro-1H-pyrano[3,4-b]benzofuran-3-yl]-N-(pyridin-4-ylmethyl)acetamide	54647204
2-[(1S,3S,4aS,9aR)-6-[[2-(dimethylamino)-1-oxoethyl]amino]-1-(hydroxymethyl)-3,4,4a,9a-tetrahydro-1H-pyrano[3,4-b]benzofuran-3-yl]-N-[(1R)-1-phenylethyl]acetamide	54647321
2-[(1S,3S,4aS,9aR)-6-[[2-(dimethylamino)-1-oxoethyl]amino]-1-(hydroxymethyl)-3,4,4a,9a-tetrahydro-1H-pyrano[3,4-b]benzofuran-3-yl]-N-[(1S)-1-phenylethyl]acetamide	54647322
2-[(1S,3S,4aS,9aR)-6-[[2-(dimethylamino)-1-oxoethyl]amino]-1-(hydroxymethyl)-3,4,4a,9a-tetrahydro-1H-pyrano[3,4-b]benzofuran-3-yl]-N-[(2,5-difluorophenyl)methyl]acetamide	54646574
2-[(1S,3S,4aS,9aR)-6-[[2-(dimethylamino)-1-oxoethyl]amino]-1-(hydroxymethyl)-3,4,4a,9a-tetrahydro-1H-pyrano[3,4-b]benzofuran-3-yl]-N-[(2-methoxyphenyl)methyl]acetamide	54646673
2-[(1S,3S,4aS,9aR)-6-[[2-(dimethylamino)-1-oxoethyl]amino]-1-(hydroxymethyl)-3,4,4a,9a-tetrahydro-1H-pyrano[3,4-b]benzofuran-3-yl]-N-[(3-fluorophenyl)methyl]acetamide	54647525
2-[(1S,3S,4aS,9aR)-6-[[2-(dimethylamino)-1-oxoethyl]amino]-1-(hydroxymethyl)-3,4,4a,9a-tetrahydro-1H-pyrano[3,4-b]benzofuran-3-yl]-N-[(4-methoxyphenyl)methyl]acetamide	54647643
2-[(1S,3S,4aS,9aR)-6-[[2-(dimethylamino)-1-oxoethyl]amino]-1-(hydroxymethyl)-3,4,4a,9a-tetrahydro-1H-pyrano[3,4-b]benzofuran-3-yl]-N-[(4-phenylphenyl)methyl]acetamide	54646371
2-[(1S,3S,4aS,9aR)-6-[[2-(dimethylamino)-1-oxoethyl]amino]-1-(hydroxymethyl)-3,4,4a,9a-tetrahydro-1H-pyrano[3,4-b]benzofuran-3-yl]-N-cyclohexylacetamide	54646493
2-[(1S,3S,4aS,9aR)-6-[[2-(dimethylamino)-1-oxoethyl]amino]-1-(hydroxymethyl)-3,4,4a,9a-tetrahydro-1H-pyrano[3,4-b]benzofuran-3-yl]acetic acid methyl ester	54646752
2-[(1S,3S,4aS,9aR)-6-[[anilino(oxo)methyl]amino]-1-(hydroxymethyl)-3,4,4a,9a-tetrahydro-1H-pyrano[3,4-b]benzofuran-3-yl]-N-[2-(1-piperidinyl)ethyl]acetamide	54646262
2-[(1S,3S,4aS,9aR)-6-[[anilino(oxo)methyl]amino]-1-(hydroxymethyl)-3,4,4a,9a-tetrahydro-1H-pyrano[3,4-b]benzofuran-3-yl]-N-cyclopentylacetamide	54647510
2-[(1S,3S,4aS,9aR)-6-[[anilino(oxo)methyl]amino]-1-(hydroxymethyl)-3,4,4a,9a-tetrahydro-1H-pyrano[3,4-b]benzofuran-3-yl]acetic acid	54647377
2-[(1S,3S,4aS,9aR)-6-[[anilino(oxo)methyl]amino]-1-(hydroxymethyl)-3,4,4a,9a-tetrahydro-1H-pyrano[3,4-b]benzofuran-3-yl]acetic acid methyl ester	54646194
2-[(1S,3S,4aS,9aR)-6-amino-1-(hydroxymethyl)-3,4,4a,9a-tetrahydro-1H-pyrano[3,4-b]benzofuran-3-yl]acetic acid methyl ester	54646113
2-[(1r)-1-Carboxy-2-Naphthalen-1-Ylethyl]-1,3-Dioxo-2,3-Dihydro-1h-Isoindole-5-Carboxylic Acid	16752640
2-[(1s,2s)-2-Carboxycyclopropyl]-3-(9h-Xanthen-9-Yl)-D-Alanine	9819927
2-[(2,4-Dichlorophenyl)methylthio]-5-pyridin-4-yl-1,3,4-oxadiazole	662619
2-[(2,6-Dichlorophenyl)methylideneamino]guanidine	3517
2-[(2,6-Dimethylphenyl)amino]-n,n,n-trimethyl-2-oxoethanaminium	5014
2-[(2,6-dimethylphenyl)amino]-N,N,N-triethyl-2-oxoethanaminium	3925
2-[(2-Ethoxyphenoxy)-phenylmethyl]morpholine	3022645
2-[(2-Phenylethyl)thio]nicotinic acid	888706
2-[(2-amino-1-oxopropyl)amino]-3-methyl-N-[1-(1-naphthalenylamino)-1-oxopropan-2-yl]butanamide	46948702
2-[(2-bromophenyl)methoxy]benzoic Acid	2160985
2-[(2R,3R,6R)-2-(hydroxymethyl)-3-(1-oxopropylamino)-3,6-dihydro-2H-pyran-6-yl]acetic acid methyl ester	54639365
2-[(2R,3R,6R)-2-(hydroxymethyl)-3-[(2-pyridin-2-ylacetyl)amino]-3,6-dihydro-2H-pyran-6-yl]-N-[(1S)-1-phenylethyl]acetamide	54638295
2-[(2R,3R,6R)-2-(hydroxymethyl)-3-[(4-methoxyphenyl)sulfonylamino]-3,6-dihydro-2H-pyran-6-yl]-N-(2-pyridin-4-ylethyl)acetamide	54638229
2-[(2R,3R,6R)-2-(hydroxymethyl)-3-[(4-methoxyphenyl)sulfonylamino]-3,6-dihydro-2H-pyran-6-yl]acetic acid methyl ester	54640659
2-[(2R,3R,6R)-2-(hydroxymethyl)-3-[(4-methylphenyl)sulfonylamino]-3,6-dihydro-2H-pyran-6-yl]-N-[2-(1-piperidinyl)ethyl]acetamide	54639041
2-[(2R,3R,6R)-2-(hydroxymethyl)-3-[(4-methylphenyl)sulfonylamino]-3,6-dihydro-2H-pyran-6-yl]acetic acid	54640173
2-[(2R,3R,6R)-2-(hydroxymethyl)-3-[[(2-methoxyanilino)-oxomethyl]amino]-3,6-dihydro-2H-pyran-6-yl]-N-[(1R)-1-phenylethyl]acetamide	54639908
2-[(2R,3R,6R)-2-(hydroxymethyl)-3-[[(2-methoxyanilino)-oxomethyl]amino]-3,6-dihydro-2H-pyran-6-yl]-N-[(1S)-1-phenylethyl]acetamide	54639909
2-[(2R,3R,6R)-2-(hydroxymethyl)-3-[[(3-methoxyanilino)-oxomethyl]amino]-3,6-dihydro-2H-pyran-6-yl]-N-(4-phenylphenyl)acetamide	54638381
2-[(2R,3R,6R)-2-(hydroxymethyl)-3-[[1-oxo-2-(2-pyridinyl)ethyl]amino]-3,6-dihydro-2H-pyran-6-yl]-N-(2-pyridin-4-ylethyl)acetamide	54640459
2-[(2R,3R,6R)-2-(hydroxymethyl)-3-[[1-oxo-2-(2-pyridinyl)ethyl]amino]-3,6-dihydro-2H-pyran-6-yl]-N-[(1R)-1-phenylethyl]acetamide	54638296
