DiseaseID	DrugCID
C0010032	247839
C0010032	5745
C0010032	36294
C0010032	9878
C0010032	5743
C0010032	9865442
C0010032	5754
C0010043	5754
C0010043	5755
C0010043	247839
C0010043	6011
C0010043	5745
C0010043	5743
C0010043	9878
C0010200	5282411
C0010200	6364626
C0010200	11968014
C0010200	67548346
C0010200	2444
C0010200	5702066
C0010200	5184
C0010200	73416022
C0010200	153311
C0010200	4875
C0010200	21158562
C0010200	5284543
C0010200	638340
C0010200	10297
C0010200	134767951
C0010200	16399351
C0010200	26934
C0010200	60148388
C0010200	6646
C0010200	2710
C0010200	7699
C0010200	452977
C0010200	5284570
C0010200	5459110
C0010200	6432494
C0010200	5284569
C0010200	6224
C0010200	4786
C0010200	750
C0010200	162265
C0010200	6451257
C0010200	25517
C0010200	2723877
C0010200	3516
C0010200	3000322
C0010200	5284371
C0010200	6041
C0010200	2795
C0010200	5284456
C0010200	9916237
C0010200	5360696
C0010200	2337
C0010200	4761
C0010200	10429215
C0010200	23724781
C0010200	6726
C0010308	5819
C0010308	5920
C0010346	6741
C0010346	31307
C0010346	5755
C0010346	5281004
C0010346	9782
C0010346	5743
C0010346	5745
C0010346	5311066
C0010346	5754
C0010346	5865
C0010414	135391140
C0010414	1972
C0010414	118705500
C0010414	23863720
C0010414	5386092
C0010414	91827561
C0010414	44421047
C0010414	44399170
C0010414	145705939
C0010414	46783793
C0010414	14956
C0010414	9919339
C0010414	5280965
C0010414	139246982
C0010414	16667679
C0010414	73438937
C0010414	134719018
C0010414	53486284
C0010414	50990393
C0010414	71311649
C0010417	5995
C0010417	6446
C0010417	6013
C0010418	41684
C0010543	247839
C0010543	5745
C0010543	5743
C0010543	6011
C0010543	5754
C0010543	9878
C0010543	5755
C0010674	6251
C0010691	5483
C0010691	5852
C0010692	4539
C0010692	247
C0010692	4583
C0010692	2764
C0010930	3467
C0010930	5755
C0010930	441305
C0010930	146157093
C0010930	36294
C0010930	72395
C0010930	3000226
C0011581	3675
C0011581	68617
C0011581	28876
C0011581	2160
C0011581	2170
C0011581	3696
C0011581	2771
C0011581	21772
C0011581	43815
C0011581	4235
C0011581	4011
C0011581	3299
C0011581	68802
C0011581	3386
C0011581	444
C0011581	34521
C0011581	4543
C0011581	4976
C0011581	667468
C0011581	3158
C0011581	667477
C0011581	5584
C0011581	2995
C0011606	5754
C0011606	5865
C0011606	5743
C0011606	5755
C0011606	6741
C0011606	5745
C0011606	31307
C0011606	9782
C0011608	5865
C0011608	9782
C0011608	6741
C0011608	31307
C0011608	5336
C0011608	5754
C0011608	5745
C0011608	2955
C0011608	5743
C0011608	5755
C0011615	9782
C0011615	3658
C0011615	444036
C0011615	6215
C0011615	5754
C0011615	5743
C0011615	6741
C0011615	443943
C0011615	71415
C0011615	5755
C0011615	15209
C0011615	10129918
C0011615	6714002
C0011615	16490
C0011615	5311000
C0011615	31307
C0011615	443958
C0011615	5311067
C0011615	62358
C0011616	5754
C0011616	6741
C0011616	15209
